record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost
REC-000614,BIZ-0026,2,2025,853351.67,311087.27,76917.18,32.94,220.65,50.67,8982.65,341.85,43301.27,27.38,70.87,1241356.12
REC-000615,BIZ-0026,3,2025,654955.8,214256.41,52975.49,24.19,263.17,37.22,6894.27,235.45,36821.67,30.12,75.42,922187.7
REC-000616,BIZ-0026,4,2025,904847.75,162358.73,40143.64,25.06,252.14,38.56,9524.71,178.42,39404.67,29.49,82.44,1107350.12
REC-000617,BIZ-0026,5,2025,673664.71,144004.32,35605.46,21.4,267.46,32.93,7091.21,158.25,35444.74,30.59,82.43,853274.49
REC-000618,BIZ-0026,6,2025,777203.79,114129.88,28218.93,18.22,262.67,28.03,8181.09,125.42,34566.26,30.76,70.94,919552.6
REC-000619,BIZ-0026,7,2025,620228.99,335337.35,82913.08,34.83,246.81,53.58,6528.73,368.5,42376.77,28.57,78.36,1038479.42
REC-000620,BIZ-0026,8,2025,365383.28,120463.11,29784.84,20.08,269.5,30.89,3846.14,132.38,32121.0,27.26,37.61,515631.23
REC-000621,BIZ-0026,9,2025,921407.46,206111.78,50961.7,23.41,254.68,36.02,9699.03,226.5,38636.81,26.1,86.72,1178480.94
REC-000622,BIZ-0026,10,2025,905581.99,125708.84,31081.86,27.41,258.22,42.17,9532.44,138.14,40701.7,24.92,62.51,1062372.69
REC-000623,BIZ-0026,11,2025,937174.43,149638.44,36998.51,23.86,254.0,36.7,9864.99,164.44,39013.62,26.36,90.66,1123811.38
REC-000624,BIZ-0026,12,2025,452119.41,116717.51,28858.72,21.04,268.03,32.36,4759.15,128.26,33377.09,26.79,39.69,597695.64
REC-000625,BIZ-0027,1,2024,8717838.59,2114627.47,64209.34,83.26,493.08,92.51,91766.72,1712.25,512590.28,27.38,72.89,10896675.4
REC-000626,BIZ-0027,2,2024,11484461.62,1172290.39,35595.86,38.05,505.53,42.28,120889.07,949.22,485935.86,28.06,69.81,12692347.87
REC-000627,BIZ-0027,3,2024,9520897.01,1526704.82,46357.43,43.58,537.16,48.43,100219.97,1236.2,446432.95,30.11,82.16,11093959.26
REC-000628,BIZ-0027,4,2024,9835673.67,1480734.42,44961.57,59.9,500.14,66.56,103533.41,1198.98,490622.24,29.72,55.29,11361369.66
REC-000629,BIZ-0027,5,2024,8090940.39,1518148.43,46097.62,52.56,527.19,58.4,85167.79,1229.27,428550.36,30.17,85.16,9655186.44
REC-000630,BIZ-0027,6,2024,7742669.66,2043139.78,62038.66,62.71,497.02,69.68,81501.79,1654.36,441712.95,31.27,67.01,9847848.1
REC-000631,BIZ-0027,7,2024,8788332.59,2340393.96,71064.59,64.4,514.04,71.55,92508.76,1895.06,472942.95,29.86,67.78,11199791.14
REC-000632,BIZ-0027,8,2024,11276319.33,3426683.15,104049.08,81.41,495.13,90.46,118698.1,2774.64,575850.27,29.15,79.01,14807051.56
REC-000633,BIZ-0027,9,2024,7930203.22,3496875.25,106180.42,86.4,470.7,96.0,83475.82,2831.48,498774.75,26.88,84.97,11533258.89
REC-000634,BIZ-0027,10,2024,8372707.69,1969820.37,59812.36,44.47,536.18,49.41,88133.77,1595.0,418172.19,25.77,55.34,10402340.42
REC-000635,BIZ-0027,11,2024,8303296.84,1894997.82,57540.42,66.66,492.64,74.06,87403.12,1534.41,465153.37,25.81,73.69,10255835.08
REC-000636,BIZ-0027,12,2024,6785798.31,1275398.9,38726.69,46.29,534.16,51.43,71429.46,1032.71,380412.82,26.7,56.67,8099923.9
REC-000637,BIZ-0027,1,2025,7370017.42,2375046.55,72116.8,82.91,493.47,92.12,77579.13,1923.11,476348.45,26.16,84.36,9817180.77
REC-000638,BIZ-0027,2,2025,10951757.38,1868887.65,56747.6,57.68,464.83,64.09,115281.66,1513.27,515101.98,27.66,74.51,12877392.63
REC-000639,BIZ-0027,3,2025,10099019.54,2769364.94,84090.03,72.34,505.21,80.38,106305.47,2242.4,524915.6,28.89,78.79,12952474.51
REC-000640,BIZ-0027,4,2025,8752577.29,1967673.07,59747.16,56.48,503.94,62.76,92132.39,1593.26,454588.5,30.26,89.28,10779997.52
REC-000641,BIZ-0027,5,2025,7244499.15,2514925.48,76364.13,74.66,502.63,82.96,76257.89,2036.38,454898.51,31.16,70.64,9835788.76
REC-000642,BIZ-0027,6,2025,10786808.98,3085308.16,93683.45,94.5,461.7,105.0,113545.36,2498.23,591762.73,31.26,85.39,13965800.59
REC-000643,BIZ-0027,7,2025,11488664.5,1258929.63,38226.61,40.98,540.05,45.54,120933.31,1019.38,492498.19,29.52,69.17,12785820.74
REC-000644,BIZ-0027,8,2025,10527405.56,2372289.04,72033.07,74.14,503.21,82.38,110814.8,1920.88,540143.35,27.55,77.86,12971727.67
REC-000645,BIZ-0027,9,2025,11910692.25,2917181.24,88578.38,83.12,474.35,92.35,125375.71,2362.09,596297.59,27.68,82.33,14916451.87
REC-000646,BIZ-0027,10,2025,10726099.51,1229680.14,37338.47,43.88,536.84,48.75,112906.31,995.69,478796.31,25.72,60.86,11993118.12
REC-000647,BIZ-0027,11,2025,10840419.32,1578336.25,47925.19,49.27,511.96,54.74,114109.68,1278.01,493659.4,24.9,81.04,12466680.76
REC-000648,BIZ-0027,12,2025,9527753.08,1625747.92,49364.82,39.39,541.82,43.77,100292.14,1316.4,437390.55,24.86,87.79,11202865.82
REC-000649,BIZ-0028,1,2024,789693.28,155718.79,38501.9,31.08,308.69,47.81,8312.56,171.12,41743.77,26.81,91.87,983913.97
REC-000650,BIZ-0028,2,2024,821647.92,240973.08,59581.26,34.57,280.31,53.19,8648.93,264.81,43935.17,29.04,72.48,1122202.26
REC-000651,BIZ-0028,3,2024,795175.99,91160.74,22539.74,14.03,334.92,21.58,8370.27,100.18,32411.77,28.35,76.86,908876.47
REC-000652,BIZ-0028,4,2024,1014498.19,371438.22,91839.12,38.47,285.81,59.19,10678.93,408.17,47703.72,31.16,87.66,1477775.53
REC-000653,BIZ-0028,5,2024,1205798.19,223746.06,55321.83,28.77,312.23,44.27,12692.61,245.87,43979.88,30.62,64.32,1484866.08
REC-000654,BIZ-0028,6,2024,1232648.19,206896.83,51155.81,25.72,305.43,39.57,12975.24,227.36,42527.89,30.06,83.97,1490700.83
REC-000655,BIZ-0028,7,2024,1012608.83,98982.94,24473.8,19.64,326.28,30.22,10659.04,108.77,37331.16,29.33,89.09,1136065.57
REC-000656,BIZ-0028,8,2024,442940.49,98582.05,24374.68,13.31,336.02,20.48,4662.53,108.33,29049.84,27.54,32.94,565897.22
REC-000657,BIZ-0028,9,2024,825680.41,237958.31,58835.85,28.65,300.92,44.08,8691.37,261.49,40711.5,27.37,64.36,1122474.57
REC-000658,BIZ-0028,10,2024,883893.64,315318.74,77963.42,35.4,302.04,54.46,9304.14,346.5,44914.24,25.82,84.18,1277175.8
REC-000659,BIZ-0028,11,2024,1029666.39,173429.26,42880.86,18.52,316.51,28.49,10838.59,190.58,36854.51,25.73,85.5,1245976.51
REC-000660,BIZ-0028,12,2024,614161.77,289392.15,71553.0,31.9,307.43,49.07,6464.86,318.01,40714.27,25.68,30.6,975106.92
REC-000661,BIZ-0028,1,2025,1001858.83,250686.23,61982.86,28.11,313.25,43.25,10545.88,275.48,41897.67,26.08,62.53,1314527.92
REC-000662,BIZ-0028,2,2025,864934.72,238298.05,58919.85,31.97,272.82,49.18,9104.58,261.87,42865.71,28.27,82.21,1162152.62
REC-000663,BIZ-0028,3,2025,715997.03,87573.97,21652.9,17.0,330.35,26.15,7536.81,96.24,33377.39,28.7,66.02,825223.9
REC-000664,BIZ-0028,4,2025,1098766.49,172582.14,42671.41,27.39,302.86,42.14,11565.96,189.65,42317.76,30.06,74.49,1314020.04
REC-000665,BIZ-0028,5,2025,750055.32,252388.35,62403.71,41.44,292.75,63.75,7895.32,277.35,47108.66,29.67,91.03,1064847.38
REC-000666,BIZ-0028,6,2025,703390.9,72411.37,17903.91,15.64,320.94,24.06,7404.11,79.57,32524.34,29.27,74.03,793706.18
REC-000667,BIZ-0028,7,2025,1129817.3,181403.84,44852.6,27.58,314.07,42.43,11892.81,199.34,42682.19,28.57,73.45,1356073.74
REC-000668,BIZ-0028,8,2025,412790.66,186922.25,46217.04,34.95,302.72,53.78,4345.16,205.41,40700.92,28.47,27.46,645929.95
REC-000669,BIZ-0028,9,2025,988017.13,172873.88,42743.54,18.31,316.83,28.17,10400.18,189.97,36391.69,26.19,72.56,1203634.55
REC-000670,BIZ-0028,10,2025,694946.64,350824.13,86742.23,41.51,292.64,63.86,7315.23,385.52,46681.04,25.24,72.21,1132513.0
REC-000671,BIZ-0028,11,2025,871551.26,237284.21,58669.17,42.09,280.25,64.75,9174.22,260.75,48488.97,25.22,91.2,1167504.64
REC-000672,BIZ-0028,12,2025,594194.71,127465.58,31516.21,19.1,327.12,29.38,6254.68,140.07,33507.14,26.4,28.35,753176.5
REC-000673,BIZ-0029,1,2024,2243274.34,1413651.27,90618.67,69.25,590.59,92.34,25485.41,1208.25,213020.09,27.86,43.41,3747544.28
REC-000674,BIZ-0029,2,2024,2382573.61,769063.49,49298.94,48.32,574.45,64.42,26951.72,657.32,186937.78,28.12,23.05,3200936.04
REC-000675,BIZ-0029,3,2024,2991190.86,759336.99,48675.45,45.25,622.59,60.34,33358.22,649.01,196742.75,28.18,36.67,3799203.3
REC-000676,BIZ-0029,4,2024,2646414.26,771503.7,49455.37,53.05,590.17,70.73,29728.99,659.4,199667.7,29.0,39.86,3467373.33
REC-000677,BIZ-0029,5,2024,2722052.11,909584.89,58306.72,67.31,593.18,89.75,30525.18,777.42,221389.14,31.63,34.53,3689943.72
REC-000678,BIZ-0029,6,2024,2450287.52,1052161.28,67446.24,67.19,571.31,89.59,27664.5,899.28,214927.62,30.81,26.22,3569895.04
REC-000679,BIZ-0029,7,2024,2126398.88,689643.27,44207.9,51.08,614.82,68.11,24255.15,589.44,184875.4,30.38,38.99,2860250.05
REC-000680,BIZ-0029,8,2024,2385151.54,896885.73,57492.67,49.19,617.34,65.59,26978.86,766.57,188220.96,28.09,22.68,3339529.94
REC-000681,BIZ-0029,9,2024,2825564.13,830428.88,53232.62,69.49,568.24,92.66,31614.78,709.77,226842.65,27.1,28.68,3709225.63
REC-000682,BIZ-0029,10,2024,2291548.31,712342.74,45663.0,35.68,635.36,47.57,25993.56,608.84,167130.93,25.54,38.11,3049554.05
REC-000683,BIZ-0029,11,2024,2486326.05,1108485.49,71056.76,61.38,579.06,81.84,28043.85,947.42,207623.87,25.64,33.57,3665868.3
REC-000684,BIZ-0029,12,2024,2834055.12,1370018.54,87821.7,62.94,599.02,83.91,31704.16,1170.96,217859.06,25.41,31.71,4291895.36
REC-000685,BIZ-0029,1,2025,2444128.83,1329251.05,85208.4,73.7,584.67,98.26,27599.67,1136.11,223894.59,25.93,33.28,3858588.28
REC-000686,BIZ-0029,2,2025,2555485.69,1531454.87,98170.18,69.52,524.15,92.69,28771.85,1308.94,220620.21,27.89,39.4,4185110.74
REC-000687,BIZ-0029,3,2025,2582623.65,614389.18,39383.92,49.38,617.08,65.85,29057.51,525.12,193063.9,29.54,29.1,3236396.75
REC-000688,BIZ-0029,4,2025,2274735.57,1385340.22,88803.86,67.06,571.49,89.41,25816.58,1184.05,210676.54,31.29,40.48,3748879.65
REC-000689,BIZ-0029,5,2025,2363195.05,634238.5,40656.31,49.45,617.0,65.93,26747.74,542.08,188073.16,29.67,27.08,3038089.86
REC-000690,BIZ-0029,6,2025,2811296.6,512301.85,32839.86,42.46,604.29,56.61,31464.6,437.86,188664.21,30.55,21.09,3356438.31
REC-000691,BIZ-0029,7,2025,1975741.22,1056604.43,67731.05,65.04,596.22,86.71,22669.28,903.08,200921.96,28.31,24.79,3100076.7
REC-000692,BIZ-0029,8,2025,2603050.79,516209.75,33090.37,36.14,634.74,48.19,29272.53,441.2,174999.67,27.98,35.6,3152350.91
REC-000693,BIZ-0029,9,2025,2764897.22,1482745.84,95047.81,65.72,573.28,87.62,30976.18,1267.3,220152.49,27.27,20.33,4342690.87
REC-000694,BIZ-0029,10,2025,2612989.12,1047373.49,67139.33,51.35,614.47,68.46,29377.15,895.19,196512.93,26.63,31.7,3727501.94
REC-000695,BIZ-0029,11,2025,2853146.52,692254.23,44375.27,36.59,612.11,48.79,31905.12,591.67,181420.24,26.44,40.55,3589776.02
REC-000696,BIZ-0029,12,2025,2870553.6,534178.2,34242.19,37.55,632.86,50.07,32088.35,456.56,183163.47,25.9,38.36,3438973.99
REC-000697,BIZ-0030,1,2024,771294.68,64029.74,19890.89,12.7,342.37,42.34,8118.89,75.77,41069.72,26.8,58.34,855215.31
REC-000698,BIZ-0030,2,2024,1072987.36,99002.1,30755.09,15.04,309.76,50.13,11294.6,117.16,47469.01,28.38,73.81,1202744.55
REC-000699,BIZ-0030,3,2024,970257.36,119449.01,37106.94,16.61,329.36,55.35,10213.24,141.36,46943.81,29.84,80.29,1126813.31
REC-000700,BIZ-0030,4,2024,984901.81,94880.14,29474.6,14.92,322.55,49.75,10367.39,112.28,45998.25,29.99,58.44,1109256.55
REC-000701,BIZ-0030,5,2024,966547.18,161584.03,50196.22,20.1,317.7,67.01,10174.18,191.22,49333.03,30.88,72.62,1178327.43
REC-000702,BIZ-0030,6,2024,1100226.29,90165.56,28010.01,13.07,328.74,43.56,11581.33,106.7,46518.64,30.29,87.9,1218401.86
REC-000703,BIZ-0030,7,2024,808769.41,86365.86,26829.63,14.87,335.16,49.55,8513.36,102.21,43176.21,30.03,65.67,921964.9
REC-000704,BIZ-0030,8,2024,871844.24,112673.17,35002.02,13.61,339.35,45.36,9177.31,133.34,43291.17,28.12,79.57,1019519.43
REC-000705,BIZ-0030,9,2024,784279.17,37023.49,11501.38,7.72,346.57,25.73,8255.57,43.81,37787.41,25.55,56.14,832804.04
REC-000706,BIZ-0030,10,2024,1021532.11,57777.51,17948.64,10.4,350.04,34.67,10752.97,68.38,43409.53,26.77,55.22,1097258.26
REC-000707,BIZ-0030,11,2024,1061670.91,127115.09,39488.42,19.91,305.94,66.36,11175.48,150.43,50698.83,26.15,86.13,1228274.42
REC-000708,BIZ-0030,12,2024,759649.15,66991.6,20811.0,13.71,338.99,45.72,7996.31,79.28,41594.95,26.0,73.86,847451.75
REC-000709,BIZ-0030,1,2025,841951.62,60207.91,18703.64,10.96,348.18,36.53,8862.65,71.25,40965.48,26.19,84.36,920863.17
REC-000710,BIZ-0030,2,2025,805474.8,47809.31,14852.0,8.54,319.01,28.47,8478.68,56.58,38697.58,28.17,73.78,868136.11
REC-000711,BIZ-0030,3,2025,1055408.43,130597.87,40570.34,16.99,328.08,56.63,11109.56,154.55,48556.26,29.21,71.11,1226576.64
REC-000712,BIZ-0030,4,2025,753094.55,107474.98,33387.2,18.41,310.92,61.38,7927.31,127.19,44779.79,29.19,76.19,893956.73
REC-000713,BIZ-0030,5,2025,904107.01,117424.59,36478.05,19.38,320.12,64.59,9516.92,138.96,47839.41,31.17,85.42,1058009.65
REC-000714,BIZ-0030,6,2025,990386.19,137477.67,42707.56,17.59,313.65,58.65,10425.12,162.7,47953.24,31.2,58.98,1170571.42
REC-000715,BIZ-0030,7,2025,982580.58,53010.16,16467.65,8.23,357.27,27.44,10342.95,62.73,41275.94,30.28,75.92,1052058.39
REC-000716,BIZ-0030,8,2025,843435.05,82438.03,25609.45,16.92,328.31,56.4,8878.26,97.56,45161.31,27.57,73.64,951482.53
REC-000717,BIZ-0030,9,2025,1123411.83,117557.53,36519.35,17.66,313.42,58.88,11825.39,139.12,50102.42,27.17,87.91,1277488.71
REC-000718,BIZ-0030,10,2025,996609.97,53620.1,16657.13,9.5,353.05,31.66,10490.63,63.46,42384.66,24.85,69.25,1066887.2
REC-000719,BIZ-0030,11,2025,940283.38,65259.68,20272.98,11.04,335.48,36.82,9897.72,77.23,42577.75,25.44,79.6,1025816.04
REC-000720,BIZ-0030,12,2025,1014467.74,70829.92,22003.38,13.99,338.07,46.64,10678.61,83.82,45812.63,25.68,78.03,1107301.04
REC-000721,BIZ-0031,1,2024,552341.95,168290.9,41610.39,22.7,273.65,64.87,13594.93,184.94,41363.14,26.5,78.28,762243.24
REC-000722,BIZ-0031,2,2024,423987.09,136853.73,33837.46,17.78,265.87,50.81,12243.82,150.39,37576.6,27.38,68.52,594678.28
REC-000723,BIZ-0031,3,2024,398219.12,64312.43,15901.43,10.0,309.95,28.57,11972.58,70.67,33078.18,28.32,73.23,478432.98
REC-000724,BIZ-0031,4,2024,312963.65,113020.7,27944.68,12.51,291.86,35.74,11075.15,124.2,33739.54,30.54,84.63,453929.03
REC-000725,BIZ-0031,5,2024,503503.39,125562.62,31045.7,21.56,276.93,61.59,13080.84,137.98,40320.67,31.23,79.94,660111.71
REC-000726,BIZ-0031,6,2024,644042.34,71724.31,17734.03,8.35,303.74,23.86,14560.19,78.82,34241.52,30.61,64.99,733500.68
REC-000727,BIZ-0031,7,2024,267284.2,123094.65,30435.49,20.11,281.06,57.46,10594.32,135.27,37536.51,28.63,79.87,420814.34
REC-000728,BIZ-0031,8,2024,0.0,91748.65,22685.11,14.42,297.32,41.2,6689.39,100.82,31283.19,27.62,38.58,114433.76
REC-000729,BIZ-0031,9,2024,497899.81,142009.77,35112.31,18.82,273.83,53.77,13021.85,156.05,38767.43,27.33,66.78,675021.89
REC-000730,BIZ-0031,10,2024,703530.34,115775.61,28625.84,17.53,288.45,50.07,15186.38,127.23,39787.91,26.13,91.75,847931.79
REC-000731,BIZ-0031,11,2024,329782.87,44865.67,11093.16,7.95,304.9,22.7,11252.2,49.3,31372.46,26.47,76.86,385741.7
REC-000732,BIZ-0031,12,2024,0.0,107542.18,26590.1,21.89,275.99,62.53,7185.49,118.18,35785.99,26.31,30.91,134132.28
REC-000733,BIZ-0031,1,2025,816620.44,65129.97,16103.56,12.67,302.31,36.21,16376.8,71.57,38071.84,27.13,81.22,897853.97
REC-000734,BIZ-0031,2,2025,462548.91,164349.05,40635.75,22.43,241.67,64.09,12649.74,180.6,40457.24,27.5,88.27,667533.71
REC-000735,BIZ-0031,3,2025,554929.55,82523.99,20404.28,16.4,291.65,46.87,13622.16,90.69,37920.17,29.75,88.92,657857.82
REC-000736,BIZ-0031,4,2025,616173.22,86862.24,21476.93,18.22,275.54,52.06,14266.83,95.45,39435.23,29.44,90.94,724512.39
REC-000737,BIZ-0031,5,2025,503999.64,87073.16,21529.08,18.72,285.02,53.5,13086.06,95.68,38767.13,31.51,69.76,612601.88
REC-000738,BIZ-0031,6,2025,367574.76,224443.65,55494.31,22.69,262.78,64.82,11650.01,246.64,39797.81,30.61,71.37,647512.72
REC-000739,BIZ-0031,7,2025,289516.73,131106.9,32416.54,13.1,301.1,37.42,10828.34,144.07,33866.54,28.71,61.98,453040.17
REC-000740,BIZ-0031,8,2025,174120.94,67709.19,16741.28,10.55,308.37,30.15,9613.65,74.41,31495.03,29.18,40.6,258571.41
REC-000741,BIZ-0031,9,2025,614190.17,125438.93,31015.12,15.2,284.17,43.43,14245.96,137.84,37757.49,26.49,64.39,770644.22
REC-000742,BIZ-0031,10,2025,462841.77,110215.23,27251.02,16.02,292.74,45.78,12652.82,121.12,36934.99,26.73,81.97,600308.02
REC-000743,BIZ-0031,11,2025,476412.05,73624.28,18203.81,9.08,301.67,25.93,12795.66,80.91,33228.01,25.05,79.37,568240.14
REC-000744,BIZ-0031,12,2025,0.0,76240.49,18850.67,9.18,312.31,26.21,6210.58,83.78,28014.84,26.03,36.85,95091.16
REC-000745,BIZ-0032,1,2024,719854.05,186617.2,46141.62,21.32,259.01,60.91,13331.41,205.07,40389.36,27.71,89.11,952612.87
REC-000746,BIZ-0032,2,2024,484066.61,60187.57,14881.54,8.07,276.23,23.05,10849.44,66.14,31116.99,28.37,78.08,559135.72
REC-000747,BIZ-0032,3,2024,943800.15,43774.34,10823.33,9.29,293.37,26.55,15688.74,48.1,35661.58,29.78,65.89,998397.82
REC-000748,BIZ-0032,4,2024,1153197.41,101536.18,25105.1,11.78,275.95,33.65,17892.92,111.58,38792.09,29.73,91.13,1279838.69
REC-000749,BIZ-0032,5,2024,952710.22,52378.28,12950.67,9.39,293.08,26.84,15782.53,57.56,35792.35,31.27,80.38,1018039.17
REC-000750,BIZ-0032,6,2024,1017155.93,131338.07,32473.7,16.72,261.84,47.76,16460.9,144.33,40363.02,29.28,60.84,1180967.7
REC-000751,BIZ-0032,7,2024,550592.41,36935.11,9132.31,7.41,298.75,21.17,11549.71,40.59,31315.72,29.52,79.08,596659.83
REC-000752,BIZ-0032,8,2024,306516.77,116454.24,28793.63,14.38,278.83,41.09,8980.49,127.97,33095.06,28.67,28.93,451764.64
REC-000753,BIZ-0032,9,2024,690155.51,55422.51,13703.37,9.58,282.23,27.37,13018.79,60.9,33683.84,25.99,72.4,759281.39
REC-000754,BIZ-0032,10,2024,1102259.98,126635.0,31310.85,21.97,257.16,62.76,17356.74,139.16,43966.48,25.62,91.0,1260205.83
REC-000755,BIZ-0032,11,2024,478245.82,95566.47,23629.07,9.79,281.63,27.97,10788.17,105.02,32014.47,25.91,66.49,597441.36
REC-000756,BIZ-0032,12,2024,256954.78,194048.06,47978.91,20.65,260.92,59.0,8458.79,213.24,36125.47,25.69,35.89,498981.75
REC-000757,BIZ-0032,1,2025,836674.23,169503.22,41910.14,19.98,262.83,57.09,14561.1,186.27,40639.62,26.58,84.84,1048087.59
REC-000758,BIZ-0032,2,2025,830554.29,124359.36,30748.19,15.44,244.83,44.13,14496.68,136.66,38091.82,27.75,90.05,985661.84
REC-000759,BIZ-0032,3,2025,408689.22,132629.36,32792.97,14.2,279.36,40.56,10055.99,145.75,33852.69,29.74,61.23,574111.55
REC-000760,BIZ-0032,4,2025,749521.56,107174.83,26499.27,22.5,245.33,64.27,13643.7,117.77,41287.39,31.07,67.86,883195.66
REC-000761,BIZ-0032,5,2025,1128386.02,69431.13,17167.04,9.99,291.38,28.54,17631.75,76.3,37599.98,30.23,84.49,1214984.19
REC-000762,BIZ-0032,6,2025,624889.25,59248.78,14649.42,9.62,282.11,27.49,12331.78,65.11,33157.62,31.09,84.76,698787.45
REC-000763,BIZ-0032,7,2025,1072628.18,115522.37,28563.22,14.3,279.06,40.86,17044.82,126.95,39501.61,30.26,82.08,1216713.77
REC-000764,BIZ-0032,8,2025,42870.15,153011.32,37832.47,16.22,273.57,46.35,6205.26,168.14,31885.65,27.02,34.21,233713.94
REC-000765,BIZ-0032,9,2025,582874.66,51946.87,12844.01,7.39,288.48,21.12,11889.52,57.08,31577.42,26.86,72.58,647665.54
REC-000766,BIZ-0032,10,2025,1058904.99,53211.84,13156.77,8.42,295.86,24.06,16900.37,58.47,36151.48,26.79,88.67,1125273.6
REC-000767,BIZ-0032,11,2025,499767.85,93632.98,23151.01,18.55,256.6,53.0,11014.71,102.89,37013.66,25.86,82.77,616551.84
REC-000768,BIZ-0032,12,2025,7552.26,154526.77,38207.17,18.14,268.09,51.83,5833.5,169.81,32643.6,26.33,36.13,200286.2
REC-000769,BIZ-0033,1,2024,1791807.89,253755.28,36599.32,29.37,591.62,65.27,20833.94,244.0,82903.23,27.89,82.2,2082162.49
REC-000770,BIZ-0033,2,2024,2372859.57,352470.64,50837.11,37.1,532.06,82.45,26950.27,338.91,97586.41,27.21,73.06,2776167.32
REC-000771,BIZ-0033,3,2024,1734656.44,318725.35,45970.0,23.37,604.95,51.94,20232.34,306.47,76484.62,28.4,87.38,2099351.79
REC-000772,BIZ-0033,4,2024,1862009.28,581684.65,83896.83,37.99,551.28,84.42,21572.9,559.31,91976.94,31.27,71.53,2527590.76
REC-000773,BIZ-0033,5,2024,1728039.15,335395.33,48374.33,28.07,594.52,62.37,20162.69,322.5,80858.19,29.31,87.26,2111808.81
REC-000774,BIZ-0033,6,2024,2215908.81,277083.25,39963.93,21.12,588.77,46.93,25298.16,266.43,80419.53,30.9,82.06,2532955.99
REC-000775,BIZ-0033,7,2024,2204815.79,234587.66,33834.76,15.91,621.53,35.36,25181.39,225.57,75334.71,29.14,76.58,2473238.21
REC-000776,BIZ-0033,8,2024,2400964.4,201905.75,29121.02,20.89,610.47,46.42,27246.11,194.14,82539.91,27.47,82.74,2631991.17
REC-000777,BIZ-0033,9,2024,1728207.34,207380.68,29910.67,16.55,598.92,36.78,20164.46,199.4,69922.41,25.68,73.52,1965498.69
REC-000778,BIZ-0033,10,2024,1673380.01,286900.28,41379.85,18.44,615.9,40.99,19587.33,275.87,71027.51,26.08,72.93,2001660.14
REC-000779,BIZ-0033,11,2024,2173219.19,412934.3,59557.83,33.07,562.21,73.49,24848.79,397.05,91236.2,24.69,71.38,2645711.32
REC-000780,BIZ-0033,12,2024,2418720.84,211645.44,30525.78,24.66,602.08,54.81,27433.02,203.51,86351.06,25.98,93.89,2660892.06
REC-000781,BIZ-0033,1,2025,2393048.88,499006.04,71972.02,36.05,576.78,80.11,27162.79,479.81,96844.32,27.39,72.65,2964026.94
REC-000782,BIZ-0033,2,2025,1988038.29,273601.81,39461.8,18.77,551.61,41.71,22899.52,263.08,75310.99,28.82,64.14,2301101.9
REC-000783,BIZ-0033,3,2025,1828553.53,182950.85,26387.14,20.92,610.39,46.5,21220.73,175.91,75342.69,28.84,75.65,2037891.52
REC-000784,BIZ-0033,4,2025,2313691.18,243553.01,35127.84,17.92,595.88,39.82,26327.44,234.19,78616.77,30.34,94.32,2592372.03
REC-000785,BIZ-0033,5,2025,2460393.48,381422.5,55012.86,26.32,598.4,58.49,27871.68,366.75,88449.61,30.75,88.01,2896828.84
REC-000786,BIZ-0033,6,2025,2276235.11,494998.62,71394.03,38.7,549.71,85.99,25933.17,475.96,97880.87,29.59,80.98,2842627.76
REC-000787,BIZ-0033,7,2025,2179180.0,527385.63,76065.24,35.75,577.45,79.44,24911.54,507.1,93853.98,29.24,86.06,2782630.87
REC-000788,BIZ-0033,8,2025,1759787.2,218586.4,31526.88,18.68,615.39,41.5,20496.88,210.18,72338.1,27.36,71.59,2009900.48
REC-000789,BIZ-0033,9,2025,1859936.89,351254.62,50661.72,30.98,566.86,68.84,21551.08,337.74,85291.23,27.46,86.34,2261853.23
REC-000790,BIZ-0033,10,2025,2318282.08,272727.37,39335.68,21.01,610.21,46.68,26375.77,262.24,81606.02,24.74,73.54,2630345.13
REC-000791,BIZ-0033,11,2025,1641540.31,285694.24,41205.9,23.18,584.18,51.52,19252.17,274.71,75125.53,25.96,70.4,1968440.45
REC-000792,BIZ-0033,12,2025,1847092.08,318425.36,45926.73,25.55,600.11,56.78,21415.87,306.18,79973.66,26.48,65.76,2211444.17
REC-000793,BIZ-0034,1,2024,0.0,203112.72,63097.15,25.01,322.5,62.52,3714.6,240.37,43078.11,27.85,82.46,266209.87
REC-000794,BIZ-0034,2,2024,0.0,60743.38,18869.98,12.44,329.07,31.11,3326.59,71.89,33700.38,27.95,70.66,79613.36
REC-000795,BIZ-0034,3,2024,93635.05,140454.32,43632.26,18.32,339.21,45.81,4975.63,166.22,40290.57,29.16,83.55,277721.63
REC-000796,BIZ-0034,4,2024,7830.63,143005.74,44424.86,20.17,322.18,50.42,4072.43,169.24,40226.92,31.19,56.85,195261.23
