dataset_source,source_grain,source_row_id,customer_id,building_type,customer_type,region,floor_area_sqft,floor_area_m2,occupants,appliance_count,outdoor_temperature,day_type,reported_energy_consumption,energy_cost_brl
energy_consumption,customer_observation,823,CUSTOMER_0823,,residential,Midwest,,77,4,,,,,145.47
energy_consumption,customer_observation,824,CUSTOMER_0824,,residential,Midwest,,17,3,,,,,83.25
energy_consumption,customer_observation,825,CUSTOMER_0825,,residential,Northeast,,45,4,,,,,156.54
energy_consumption,customer_observation,826,CUSTOMER_0826,,commercial,Northeast,,45,3,,,,,62.34
energy_consumption,customer_observation,827,CUSTOMER_0827,,residential,Midwest,,17,1,,,,,100.94
energy_consumption,customer_observation,828,CUSTOMER_0828,,residential,North,,77,3,,,,,73.11
energy_consumption,customer_observation,829,CUSTOMER_0829,,commercial,Northeast,,52,1,,,,,79.63
energy_consumption,customer_observation,830,CUSTOMER_0830,,residential,Midwest,,45,4,,,,,110.59
energy_consumption,customer_observation,831,CUSTOMER_0831,,residential,South,,24,2,,,,,80.23
energy_consumption,customer_observation,832,CUSTOMER_0832,,residential,Midwest,,17,3,,,,,83.89
energy_consumption,customer_observation,833,CUSTOMER_0833,,residential,Southeast,,24,3,,,,,103.73
energy_consumption,customer_observation,834,CUSTOMER_0834,,residential,Midwest,,24,2,,,,,102.58
energy_consumption,customer_observation,835,CUSTOMER_0835,,residential,Midwest,,45,1,,,,,102.12
energy_consumption,customer_observation,836,CUSTOMER_0836,,residential,Midwest,,77,1,,,,,70.39
energy_consumption,customer_observation,837,CUSTOMER_0837,,commercial,Southeast,,45,4,,,,,158.19
energy_consumption,customer_observation,838,CUSTOMER_0838,,residential,Midwest,,52,3,,,,,75.89
energy_consumption,customer_observation,839,CUSTOMER_0839,,residential,Midwest,,45,1,,,,,96.24
energy_consumption,customer_observation,840,CUSTOMER_0840,,residential,Midwest,,45,4,,,,,115.72
energy_consumption,customer_observation,841,CUSTOMER_0841,,residential,Midwest,,52,1,,,,,78.47
energy_consumption,customer_observation,842,CUSTOMER_0842,,commercial,North,,45,2,,,,,102.1
energy_consumption,customer_observation,843,CUSTOMER_0843,,residential,North,,52,2,,,,,101.13
energy_consumption,customer_observation,844,CUSTOMER_0844,,commercial,North,,24,2,,,,,87.61
energy_consumption,customer_observation,845,CUSTOMER_0845,,residential,Southeast,,17,3,,,,,93.47
energy_consumption,customer_observation,846,CUSTOMER_0846,,residential,Northeast,,52,2,,,,,61.56
energy_consumption,customer_observation,847,CUSTOMER_0847,,residential,Northeast,,45,2,,,,,89.56
energy_consumption,customer_observation,848,CUSTOMER_0848,,commercial,Midwest,,52,1,,,,,84.24
energy_consumption,customer_observation,849,CUSTOMER_0849,,residential,Northeast,,77,2,,,,,57.2
energy_consumption,customer_observation,850,CUSTOMER_0850,,residential,Midwest,,17,3,,,,,58.31
energy_consumption,customer_observation,851,CUSTOMER_0851,,residential,Northeast,,45,4,,,,,109.8
energy_consumption,customer_observation,852,CUSTOMER_0852,,commercial,South,,24,2,,,,,89.7
energy_consumption,customer_observation,853,CUSTOMER_0853,,residential,Southeast,,45,4,,,,,111.63
energy_consumption,customer_observation,854,CUSTOMER_0854,,commercial,Southeast,,45,4,,,,,129.5
energy_consumption,customer_observation,855,CUSTOMER_0855,,residential,Midwest,,24,3,,,,,70.83
energy_consumption,customer_observation,856,CUSTOMER_0856,,residential,Midwest,,45,1,,,,,80.77
energy_consumption,customer_observation,857,CUSTOMER_0857,,residential,North,,45,1,,,,,88.78
energy_consumption,customer_observation,858,CUSTOMER_0858,,residential,North,,17,2,,,,,87.66
energy_consumption,customer_observation,859,CUSTOMER_0859,,residential,North,,52,4,,,,,132.12
energy_consumption,customer_observation,860,CUSTOMER_0860,,residential,Midwest,,45,1,,,,,76.34
energy_consumption,customer_observation,861,CUSTOMER_0861,,commercial,Midwest,,77,2,,,,,72.93
energy_consumption,customer_observation,862,CUSTOMER_0862,,residential,Midwest,,24,1,,,,,96.76
energy_consumption,customer_observation,863,CUSTOMER_0863,,residential,North,,17,3,,,,,69.49
energy_consumption,customer_observation,864,CUSTOMER_0864,,residential,Midwest,,45,1,,,,,65.82
energy_consumption,customer_observation,865,CUSTOMER_0865,,residential,Midwest,,17,2,,,,,90.67
energy_consumption,customer_observation,866,CUSTOMER_0866,,residential,Midwest,,77,2,,,,,70.97
energy_consumption,customer_observation,867,CUSTOMER_0867,,residential,Midwest,,17,2,,,,,95.99
energy_consumption,customer_observation,868,CUSTOMER_0868,,residential,Northeast,,45,3,,,,,69.34
energy_consumption,customer_observation,869,CUSTOMER_0869,,commercial,Southeast,,45,1,,,,,88.54
energy_consumption,customer_observation,870,CUSTOMER_0870,,commercial,Midwest,,24,2,,,,,54.82
energy_consumption,customer_observation,871,CUSTOMER_0871,,residential,Northeast,,17,3,,,,,72.3
energy_consumption,customer_observation,872,CUSTOMER_0872,,residential,Northeast,,45,4,,,,,122.67
energy_consumption,customer_observation,873,CUSTOMER_0873,,residential,Midwest,,45,3,,,,,94.44
energy_consumption,customer_observation,874,CUSTOMER_0874,,residential,Southeast,,24,3,,,,,102.16
energy_consumption,customer_observation,875,CUSTOMER_0875,,residential,Midwest,,77,1,,,,,76.17
energy_consumption,customer_observation,876,CUSTOMER_0876,,residential,Northeast,,24,1,,,,,94.86
energy_consumption,customer_observation,877,CUSTOMER_0877,,commercial,Southeast,,45,1,,,,,88.43
energy_consumption,customer_observation,878,CUSTOMER_0878,,commercial,Midwest,,45,3,,,,,102.18
energy_consumption,customer_observation,879,CUSTOMER_0879,,residential,Midwest,,17,1,,,,,94.15
energy_consumption,customer_observation,880,CUSTOMER_0880,,residential,Midwest,,77,4,,,,,108.11
energy_consumption,customer_observation,881,CUSTOMER_0881,,residential,Northeast,,24,2,,,,,89.13
energy_consumption,customer_observation,882,CUSTOMER_0882,,commercial,Midwest,,17,3,,,,,80.0
energy_consumption,customer_observation,883,CUSTOMER_0883,,residential,Northeast,,24,1,,,,,53.34
energy_consumption,customer_observation,884,CUSTOMER_0884,,residential,South,,45,4,,,,,117.63
energy_consumption,customer_observation,885,CUSTOMER_0885,,commercial,Midwest,,45,3,,,,,99.83
energy_consumption,customer_observation,886,CUSTOMER_0886,,residential,Midwest,,45,3,,,,,100.05
energy_consumption,customer_observation,887,CUSTOMER_0887,,commercial,Midwest,,17,1,,,,,93.52
energy_consumption,customer_observation,888,CUSTOMER_0888,,residential,South,,24,3,,,,,102.91
energy_consumption,customer_observation,889,CUSTOMER_0889,,residential,Southeast,,52,1,,,,,93.92
energy_consumption,customer_observation,890,CUSTOMER_0890,,residential,Midwest,,17,1,,,,,53.02
energy_consumption,customer_observation,891,CUSTOMER_0891,,commercial,Midwest,,52,1,,,,,67.28
energy_consumption,customer_observation,892,CUSTOMER_0892,,commercial,Midwest,,17,3,,,,,54.07
energy_consumption,customer_observation,893,CUSTOMER_0893,,commercial,Midwest,,52,3,,,,,57.33
energy_consumption,customer_observation,894,CUSTOMER_0894,,residential,Northeast,,24,1,,,,,63.74
energy_consumption,customer_observation,895,CUSTOMER_0895,,commercial,Midwest,,45,3,,,,,78.36
energy_consumption,customer_observation,896,CUSTOMER_0896,,residential,Northeast,,24,1,,,,,96.02
energy_consumption,customer_observation,897,CUSTOMER_0897,,residential,South,,17,2,,,,,96.76
energy_consumption,customer_observation,898,CUSTOMER_0898,,commercial,Northeast,,24,3,,,,,84.14
energy_consumption,customer_observation,899,CUSTOMER_0899,,residential,South,,17,3,,,,,100.16
energy_consumption,customer_observation,900,CUSTOMER_0900,,residential,Midwest,,24,2,,,,,78.18
energy_consumption,customer_observation,901,CUSTOMER_0901,,residential,Midwest,,45,2,,,,,98.15
energy_consumption,customer_observation,902,CUSTOMER_0902,,residential,Midwest,,45,2,,,,,75.82
energy_consumption,customer_observation,903,CUSTOMER_0903,,residential,North,,45,1,,,,,66.74
energy_consumption,customer_observation,904,CUSTOMER_0904,,residential,Northeast,,45,1,,,,,99.56
energy_consumption,customer_observation,905,CUSTOMER_0905,,residential,North,,45,4,,,,,125.12
energy_consumption,customer_observation,906,CUSTOMER_0906,,commercial,Midwest,,45,2,,,,,78.35
energy_consumption,customer_observation,907,CUSTOMER_0907,,commercial,Midwest,,45,4,,,,,121.88
energy_consumption,customer_observation,908,CUSTOMER_0908,,residential,Midwest,,45,1,,,,,86.54
energy_consumption,customer_observation,909,CUSTOMER_0909,,residential,Northeast,,52,3,,,,,103.59
energy_consumption,customer_observation,910,CUSTOMER_0910,,residential,Northeast,,24,2,,,,,53.81
energy_consumption,customer_observation,911,CUSTOMER_0911,,residential,Midwest,,17,3,,,,,98.71
energy_consumption,customer_observation,912,CUSTOMER_0912,,residential,South,,45,1,,,,,52.7
energy_consumption,customer_observation,913,CUSTOMER_0913,,residential,Midwest,,24,2,,,,,71.2
energy_consumption,customer_observation,914,CUSTOMER_0914,,residential,Midwest,,52,4,,,,,113.1
energy_consumption,customer_observation,915,CUSTOMER_0915,,residential,Midwest,,52,4,,,,,145.37
energy_consumption,customer_observation,916,CUSTOMER_0916,,residential,North,,17,1,,,,,55.1
energy_consumption,customer_observation,917,CUSTOMER_0917,,residential,South,,17,3,,,,,80.92
energy_consumption,customer_observation,918,CUSTOMER_0918,,commercial,Midwest,,45,1,,,,,67.64
energy_consumption,customer_observation,919,CUSTOMER_0919,,commercial,Northeast,,45,3,,,,,59.36
energy_consumption,customer_observation,920,CUSTOMER_0920,,residential,Midwest,,24,1,,,,,92.13
energy_consumption,customer_observation,921,CUSTOMER_0921,,commercial,North,,45,4,,,,,115.78
energy_consumption,customer_observation,922,CUSTOMER_0922,,residential,South,,45,3,,,,,63.99
energy_consumption,customer_observation,923,CUSTOMER_0923,,commercial,Northeast,,24,1,,,,,66.63
energy_consumption,customer_observation,924,CUSTOMER_0924,,commercial,Midwest,,17,2,,,,,82.63
energy_consumption,customer_observation,925,CUSTOMER_0925,,residential,Northeast,,45,4,,,,,140.02
energy_consumption,customer_observation,926,CUSTOMER_0926,,residential,Midwest,,24,2,,,,,53.4
energy_consumption,customer_observation,927,CUSTOMER_0927,,residential,Midwest,,52,1,,,,,64.92
energy_consumption,customer_observation,928,CUSTOMER_0928,,residential,Midwest,,45,3,,,,,74.63
energy_consumption,customer_observation,929,CUSTOMER_0929,,residential,Midwest,,45,4,,,,,122.06
energy_consumption,customer_observation,930,CUSTOMER_0930,,residential,Southeast,,52,1,,,,,97.9
energy_consumption,customer_observation,931,CUSTOMER_0931,,residential,North,,52,2,,,,,92.95
energy_consumption,customer_observation,932,CUSTOMER_0932,,commercial,Northeast,,24,3,,,,,84.64
energy_consumption,customer_observation,933,CUSTOMER_0933,,commercial,Northeast,,24,1,,,,,69.86
energy_consumption,customer_observation,934,CUSTOMER_0934,,residential,South,,45,1,,,,,88.48
energy_consumption,customer_observation,935,CUSTOMER_0935,,residential,Northeast,,45,4,,,,,150.1
energy_consumption,customer_observation,936,CUSTOMER_0936,,residential,Midwest,,24,3,,,,,83.04
energy_consumption,customer_observation,937,CUSTOMER_0937,,residential,Midwest,,77,1,,,,,92.78
energy_consumption,customer_observation,938,CUSTOMER_0938,,commercial,Northeast,,24,2,,,,,90.97
energy_consumption,customer_observation,939,CUSTOMER_0939,,residential,Northeast,,17,2,,,,,81.86
energy_consumption,customer_observation,940,CUSTOMER_0940,,residential,Northeast,,17,3,,,,,68.53
energy_consumption,customer_observation,941,CUSTOMER_0941,,residential,Midwest,,45,1,,,,,90.8
energy_consumption,customer_observation,942,CUSTOMER_0942,,residential,Northeast,,45,4,,,,,115.19
energy_consumption,customer_observation,943,CUSTOMER_0943,,commercial,North,,24,1,,,,,92.53
energy_consumption,customer_observation,944,CUSTOMER_0944,,commercial,Southeast,,24,2,,,,,93.81
energy_consumption,customer_observation,945,CUSTOMER_0945,,residential,South,,24,3,,,,,94.72
energy_consumption,customer_observation,946,CUSTOMER_0946,,residential,Northeast,,45,3,,,,,76.78
energy_consumption,customer_observation,947,CUSTOMER_0947,,residential,Northeast,,17,3,,,,,62.38
energy_consumption,customer_observation,948,CUSTOMER_0948,,commercial,North,,77,4,,,,,109.33
energy_consumption,customer_observation,949,CUSTOMER_0949,,commercial,Midwest,,24,2,,,,,90.67
energy_consumption,customer_observation,950,CUSTOMER_0950,,residential,Southeast,,77,2,,,,,98.01
energy_consumption,customer_observation,951,CUSTOMER_0951,,residential,North,,24,3,,,,,85.92
energy_consumption,customer_observation,952,CUSTOMER_0952,,commercial,Northeast,,45,3,,,,,59.9
energy_consumption,customer_observation,953,CUSTOMER_0953,,residential,Midwest,,24,1,,,,,100.51
energy_consumption,customer_observation,954,CUSTOMER_0954,,commercial,Midwest,,17,1,,,,,103.29
energy_consumption,customer_observation,955,CUSTOMER_0955,,residential,North,,52,3,,,,,74.75
energy_consumption,customer_observation,956,CUSTOMER_0956,,residential,Midwest,,52,2,,,,,83.04
energy_consumption,customer_observation,957,CUSTOMER_0957,,residential,Northeast,,45,4,,,,,146.46
energy_consumption,customer_observation,958,CUSTOMER_0958,,residential,Northeast,,45,2,,,,,90.31
energy_consumption,customer_observation,959,CUSTOMER_0959,,residential,Midwest,,45,4,,,,,156.9
energy_consumption,customer_observation,960,CUSTOMER_0960,,commercial,Southeast,,52,4,,,,,110.16
energy_consumption,customer_observation,961,CUSTOMER_0961,,residential,Midwest,,24,1,,,,,82.32
energy_consumption,customer_observation,962,CUSTOMER_0962,,residential,South,,45,4,,,,,141.78
energy_consumption,customer_observation,963,CUSTOMER_0963,,residential,Midwest,,45,3,,,,,98.21
energy_consumption,customer_observation,964,CUSTOMER_0964,,residential,Midwest,,24,2,,,,,97.39
energy_consumption,customer_observation,965,CUSTOMER_0965,,residential,Midwest,,52,4,,,,,157.46
energy_consumption,customer_observation,966,CUSTOMER_0966,,residential,Southeast,,24,2,,,,,78.8
energy_consumption,customer_observation,967,CUSTOMER_0967,,commercial,South,,17,2,,,,,95.16
energy_consumption,customer_observation,968,CUSTOMER_0968,,residential,North,,45,2,,,,,74.44
energy_consumption,customer_observation,969,CUSTOMER_0969,,residential,South,,45,4,,,,,127.01
energy_consumption,customer_observation,970,CUSTOMER_0970,,residential,Southeast,,24,1,,,,,65.51
energy_consumption,customer_observation,971,CUSTOMER_0971,,commercial,Midwest,,24,2,,,,,94.52
energy_consumption,customer_observation,972,CUSTOMER_0972,,commercial,Northeast,,77,2,,,,,103.12
energy_consumption,customer_observation,973,CUSTOMER_0973,,commercial,Southeast,,24,3,,,,,65.66
energy_consumption,customer_observation,974,CUSTOMER_0974,,residential,Southeast,,45,3,,,,,55.38
energy_consumption,customer_observation,975,CUSTOMER_0975,,residential,Northeast,,45,1,,,,,94.38
energy_consumption,customer_observation,976,CUSTOMER_0976,,residential,South,,45,1,,,,,84.35
energy_consumption,customer_observation,977,CUSTOMER_0977,,residential,North,,77,1,,,,,101.78
energy_consumption,customer_observation,978,CUSTOMER_0978,,residential,North,,45,1,,,,,65.45
energy_consumption,customer_observation,979,CUSTOMER_0979,,residential,Midwest,,45,2,,,,,56.15
energy_consumption,customer_observation,980,CUSTOMER_0980,,residential,Midwest,,45,4,,,,,130.85
energy_consumption,customer_observation,981,CUSTOMER_0981,,residential,Midwest,,45,3,,,,,56.89
energy_consumption,customer_observation,982,CUSTOMER_0982,,commercial,North,,45,2,,,,,65.94
energy_consumption,customer_observation,983,CUSTOMER_0983,,residential,South,,52,4,,,,,110.76
energy_consumption,customer_observation,984,CUSTOMER_0984,,residential,North,,24,2,,,,,64.01
energy_consumption,customer_observation,985,CUSTOMER_0985,,commercial,North,,24,2,,,,,57.95
energy_consumption,customer_observation,986,CUSTOMER_0986,,residential,North,,24,3,,,,,101.48
energy_consumption,customer_observation,987,CUSTOMER_0987,,commercial,Midwest,,17,1,,,,,66.8
energy_consumption,customer_observation,988,CUSTOMER_0988,,residential,South,,17,1,,,,,75.29
energy_consumption,customer_observation,989,CUSTOMER_0989,,residential,Midwest,,52,3,,,,,98.64
energy_consumption,customer_observation,990,CUSTOMER_0990,,commercial,Southeast,,45,3,,,,,87.28
energy_consumption,customer_observation,991,CUSTOMER_0991,,commercial,North,,45,1,,,,,84.24
energy_consumption,customer_observation,992,CUSTOMER_0992,,commercial,Midwest,,45,2,,,,,88.73
energy_consumption,customer_observation,993,CUSTOMER_0993,,residential,Midwest,,52,1,,,,,95.06
energy_consumption,customer_observation,994,CUSTOMER_0994,,residential,Midwest,,45,4,,,,,151.97
energy_consumption,customer_observation,995,CUSTOMER_0995,,residential,North,,52,4,,,,,139.08
energy_consumption,customer_observation,996,CUSTOMER_0996,,residential,Midwest,,24,3,,,,,98.2
energy_consumption,customer_observation,997,CUSTOMER_0997,,commercial,Midwest,,77,1,,,,,79.99
energy_consumption,customer_observation,998,CUSTOMER_0998,,residential,Midwest,,45,1,,,,,66.74
energy_consumption,customer_observation,999,CUSTOMER_0999,,commercial,Midwest,,24,1,,,,,97.69
energy_consumption,customer_observation,1000,CUSTOMER_1000,,residential,North,,45,3,,,,,80.3
energy_consumption,customer_observation,1001,CUSTOMER_1001,,residential,Midwest,,45,3,,,,,99.03
energy_consumption,customer_observation,1002,CUSTOMER_1002,,residential,Northeast,,17,1,,,,,54.56
energy_consumption,customer_observation,1003,CUSTOMER_1003,,commercial,Southeast,,45,1,,,,,72.91
energy_consumption,customer_observation,1004,CUSTOMER_1004,,commercial,Midwest,,24,2,,,,,101.17
