dataset_source,source_grain,source_row_id,cbecs_public_building_id,cbecs_region_code,cbecs_building_activity_code,floor_area_sqft,cbecs_floor_count_code,cbecs_construction_period_code,cbecs_occupancy_code,cbecs_weekly_operating_hours,cbecs_worker_count,cbecs_energy_used_code,cbecs_electricity_used_code,cbecs_natural_gas_used_code,cbecs_fuel_oil_used_code,cbecs_propane_used_code,cbecs_district_steam_used_code,cbecs_district_hot_water_used_code,heating_degree_days,cooling_degree_days,electricity_btu,electricity_consumption_cbecs,electricity_expenditure,natural_gas_btu,natural_gas_consumption_cbecs,natural_gas_expenditure,survey_final_weight
cbecs,building_survey,1265,1265,4,13,80000,3,3,1,112,15,1,1,2,2,2,1,2,5109,782,3635338.0,1065457.0,83969.0,,,,329.67
cbecs,building_survey,1266,1266,1,14,285000,2,5,1,92,90,1,1,2,1,1,2,2,7204,618,8105075.0,2375462.0,345515.0,,,,44.41
cbecs,building_survey,1267,1267,2,2,18500,1,2,1,168,50,1,1,2,1,2,2,2,6682,1551,1396347.0,409246.0,35553.0,,,,1829.53
cbecs,building_survey,1268,1268,2,12,30000,4,4,1,5,1,1,1,1,2,2,2,2,5820,1325,100666.0,29504.0,3825.0,815784.0,7859.0,4961.0,1531.55
cbecs,building_survey,1269,1269,4,5,104000,1,7,3,40,10,1,1,1,2,1,2,2,3945,372,2710816.0,794495.0,84711.0,2791814.0,26896.0,22884.0,249.3
cbecs,building_survey,1270,1270,3,2,6000,1,9,4,168,6,1,1,2,2,2,2,2,1224,3757,527014.0,154459.0,9654.0,,,,3695.52
cbecs,building_survey,1271,1271,4,4,182000,4,9,1,80,400,1,1,1,1,2,2,1,6797,583,45161471.0,13236070.0,887229.0,97576.0,940.0,1562.0,10.63
cbecs,building_survey,1272,1272,3,2,114000,2,4,1,40,32,1,1,1,2,2,2,2,4400,1798,2886795.0,846071.0,63085.0,2002100.0,19288.0,15942.0,97.52
cbecs,building_survey,1273,1273,2,5,380000,1,5,1,18,30,1,1,1,2,2,2,2,5782,1380,1724159.0,505322.0,37431.0,8634501.0,83184.0,56465.0,15.06
cbecs,building_survey,1274,1274,3,16,130000,5,5,3,168,50,1,1,1,1,2,1,2,3837,1965,19265797.0,5646482.0,332524.0,26876687.0,258928.0,144533.0,8.62
cbecs,building_survey,1275,1275,2,16,186000,4,4,1,168,80,1,1,1,1,2,2,2,7379,792,5950087.0,1743871.0,174405.0,12176960.0,117312.0,59262.0,16.25
cbecs,building_survey,1276,1276,4,23,152000,1,4,24,73,183,1,1,1,2,2,2,2,1332,1589,10671021.0,3127497.0,402739.0,8738132.0,84182.0,47596.0,84.48
cbecs,building_survey,1277,1277,1,5,63000,8,2,4,84,20,1,1,1,2,2,2,2,4415,1717,1395841.0,409098.0,35282.0,2291469.0,22076.0,27725.0,58.26
cbecs,building_survey,1278,1278,2,15,10250,1,8,1,84,20,1,1,1,2,2,2,2,6987,874,1989266.0,583021.0,64099.0,4007233.0,38605.0,20855.0,690.18
cbecs,building_survey,1279,1279,2,18,200000,5,3,1,168,7,1,1,1,1,2,2,2,6491,864,6099521.0,1787667.0,150290.0,9344253.0,90022.0,65945.0,20.91
cbecs,building_survey,1280,1280,3,14,11750,3,8,1,40,75,1,1,1,2,2,2,2,4733,1409,570469.0,167195.0,16387.0,797927.0,7687.0,6408.0,1218.58
cbecs,building_survey,1281,1281,3,2,255000,994,5,1,11,975,1,1,2,1,2,2,2,3638,1878,25719355.0,7537912.0,490551.0,,,,8.76
cbecs,building_survey,1282,1282,2,7,500001,994,7,1,168,250,1,1,1,1,2,2,2,4580,2199,17912191.0,5249763.0,452935.0,39869695.0,384101.0,192991.0,9.01
cbecs,building_survey,1283,1283,1,17,200000,6,4,1,168,80,1,1,1,1,2,2,2,7010,774,6423644.0,1882662.0,168359.0,14506271.0,139752.0,80443.0,9.81
cbecs,building_survey,1284,1284,2,14,36500,1,4,1,60,25,1,1,1,2,2,2,2,6483,812,697066.0,204298.0,26500.0,912436.0,8790.0,8949.0,306.64
cbecs,building_survey,1285,1285,3,14,50000,1,8,1,40,4,1,1,1,2,2,2,2,4194,1950,492863.0,144450.0,8450.0,756989.0,7293.0,6107.0,1413.09
cbecs,building_survey,1286,1286,4,12,1600,2,4,1,4,4,1,1,1,2,2,2,2,8987,154,16342.0,4790.0,778.0,109832.0,1058.0,729.0,3075.23
cbecs,building_survey,1287,1287,3,5,100000,1,5,1,50,15,1,1,1,2,2,2,2,2700,2901,883631.0,258977.0,22471.0,2019218.0,19453.0,16184.0,66.03
cbecs,building_survey,1288,1288,1,26,4800,1,8,1,168,1,1,1,2,1,2,2,2,6331,597,13957.0,4091.0,1186.0,,,,2934.43
cbecs,building_survey,1289,1289,4,7,13250,1,8,1,168,5,1,1,1,1,2,2,2,5319,203,578216.0,169465.0,17640.0,322161.0,3104.0,2868.0,495.15
cbecs,building_survey,1290,1290,3,18,200001,994,5,1,168,40,1,1,1,1,2,2,2,1305,3201,8502522.0,2491947.0,146645.0,5698348.0,54897.0,41755.0,9.01
cbecs,building_survey,1291,1291,1,2,800000,995,5,22,55,1450,1,1,1,2,2,1,2,4325,1643,28746242.0,8425042.0,826693.0,2085445.0,20091.0,24633.0,14.9
cbecs,building_survey,1292,1292,3,25,180000,1,7,6,168,115,1,1,1,2,2,2,2,4378,1774,15998112.0,4688778.0,284678.0,9456771.0,91106.0,50718.0,66.35
cbecs,building_survey,1293,1293,3,2,3200,1,8,1,68,3,1,1,2,2,2,2,2,1251,2044,149150.0,43713.0,7265.0,,,,2990.63
cbecs,building_survey,1294,1294,3,14,98000,2,4,1,45,100,1,1,1,2,2,2,2,1933,3311,3244959.0,951043.0,57472.0,562241.0,5417.0,1990.0,99.04
cbecs,building_survey,1295,1295,3,26,10000,1,3,1,40,4,1,1,1,2,2,2,2,4048,2244,91578.0,26840.0,2127.0,234509.0,2259.0,2054.0,1413.09
cbecs,building_survey,1296,1296,4,14,39000,2,6,1,9,48,1,1,1,2,2,2,2,6782,291,1811573.0,530942.0,52918.0,1811380.0,17451.0,12960.0,386.68
cbecs,building_survey,1297,1297,4,25,65000,1,7,1,105,28,1,1,1,2,2,2,2,2877,2584,6636813.0,1945139.0,135390.0,2197844.0,21174.0,15435.0,105.74
cbecs,building_survey,1298,1298,4,5,1800,1,8,1,12,0,2,2,2,2,2,2,2,2159,1497,,,,,,,3928.53
cbecs,building_survey,1299,1299,4,13,6000,1,5,1,168,1,1,1,1,2,2,2,2,2836,2295,177820.0,52116.0,4014.0,46584.0,449.0,476.0,2934.43
cbecs,building_survey,1300,1300,3,23,95000,2,5,3,55,46,1,1,2,2,2,2,2,3455,1806,5076760.0,1487913.0,127112.0,,,,395.28
cbecs,building_survey,1301,1301,3,12,15000,1,9,1,10,5,1,1,2,2,2,2,2,1813,3312,134006.0,39275.0,3005.0,,,,14.9
cbecs,building_survey,1302,1302,4,23,134000,1,8,8,46,61,1,1,1,2,2,2,2,6119,561,5421331.0,1588901.0,115142.0,2124296.0,20465.0,14823.0,175.02
cbecs,building_survey,1303,1303,1,14,15000,2,7,1,60,2,1,1,1,2,2,2,1,6213,826,337655.0,98961.0,15165.0,208948.0,2013.0,1740.0,1195.68
cbecs,building_survey,1304,1304,3,23,11750,1,4,4,46,11,1,1,2,2,2,2,2,1692,3666,732493.0,214681.0,18975.0,,,,2009.74
cbecs,building_survey,1305,1305,3,5,102000,1,6,30,80,7,1,1,1,2,2,2,2,3040,1998,1919442.0,562556.0,48038.0,11897.0,115.0,211.0,32.47
cbecs,building_survey,1306,1306,4,12,25000,2,7,1,44,10,1,1,1,2,2,2,2,3006,2244,217355.0,63703.0,8802.0,230554.0,2221.0,1495.0,1461.43
cbecs,building_survey,1307,1307,1,2,310000,995,5,16,56,500,1,1,1,1,2,2,2,6271,811,16739910.0,4906187.0,809448.0,15428412.0,148636.0,82142.0,14.9
cbecs,building_survey,1308,1308,2,23,11000,2,4,10,40,16,1,1,1,2,1,2,2,5097,1954,550528.0,161351.0,14724.0,258440.0,2490.0,2225.0,7084.21
cbecs,building_survey,1309,1309,4,11,36000,2,5,1,80,11,1,1,1,1,1,2,2,2185,1143,8505198.0,2492731.0,410208.0,178392.0,1719.0,4139.0,611.8
cbecs,building_survey,1310,1310,3,23,360000,1,7,21,75,314,1,1,1,2,2,2,2,3421,1859,28126569.0,8243426.0,688437.0,27826100.0,268074.0,147345.0,10.71
cbecs,building_survey,1311,1311,2,16,600000,9,4,1,168,250,1,1,1,1,2,1,2,5938,1309,49447133.0,14492126.0,1487343.0,24366968.0,234749.0,130433.0,9.01
cbecs,building_survey,1312,1312,1,5,500000,1,4,3,85,100,1,1,1,1,1,2,2,4794,1814,7907593.0,2317583.0,262822.0,7735635.0,74524.0,68874.0,31.35
cbecs,building_survey,1313,1313,2,2,3700,1,8,1,48,5,1,1,2,2,1,2,2,4822,1654,315723.0,92533.0,8443.0,,,,1195.14
cbecs,building_survey,1314,1314,3,2,190000,995,7,9,40,450,1,1,1,1,2,2,2,5266,1594,10884402.0,3190036.0,450126.0,3338348.0,32161.0,34366.0,8.84
cbecs,building_survey,1315,1315,1,26,3000,1,5,1,57,3,1,1,2,2,2,2,2,4307,1724,46816.0,13721.0,843.0,,,,1408.23
cbecs,building_survey,1316,1316,4,15,20250,4,2,10,50,40,1,1,1,2,2,2,2,6269,309,824837.0,241746.0,22799.0,1214873.0,11704.0,7005.0,9.45
cbecs,building_survey,1317,1317,3,5,1350,1,6,1,84,2,1,1,1,2,2,2,2,3031,2760,91205.0,26731.0,2830.0,88752.0,855.0,461.0,1417.97
cbecs,building_survey,1318,1318,3,2,112000,4,6,1,60,300,1,1,1,2,2,2,2,3263,2062,9205584.0,2698002.0,286134.0,370564.0,3570.0,2185.0,51.49
cbecs,building_survey,1319,1319,3,2,1900,1,8,1,45,4,1,1,2,2,2,2,2,3099,1659,87595.0,25673.0,4197.0,,,,3320.27
cbecs,building_survey,1320,1320,3,14,69000,2,3,1,75,46,1,1,1,2,2,2,2,3464,1461,1375130.0,403028.0,8515.0,2160531.0,20814.0,24104.0,303.46
cbecs,building_survey,1321,1321,4,25,124000,1,7,2,126,80,1,1,1,2,2,2,2,2270,1513,9017664.0,2642926.0,329278.0,1407052.0,13555.0,3841.0,125.92
cbecs,building_survey,1322,1322,2,2,2050,2,6,2,55,4,1,1,1,1,2,2,2,6533,1408,98756.0,28944.0,3505.0,165576.0,1595.0,2072.0,1472.45
cbecs,building_survey,1323,1323,3,2,85000,2,4,1,48,150,1,1,1,1,2,2,2,3183,1773,2115505.0,620019.0,94262.0,55711.0,537.0,589.0,117.32
cbecs,building_survey,1324,1324,3,16,800000,6,7,4,168,1200,1,1,1,1,2,1,2,1230,3141,48676531.0,14266275.0,866419.0,71889582.0,692578.0,809886.0,10.55
cbecs,building_survey,1325,1325,4,18,205000,7,3,1,168,40,1,1,1,2,2,2,2,913,1456,3690619.0,1081659.0,111738.0,7921840.0,76318.0,42487.0,5.66
cbecs,building_survey,1326,1326,1,5,10500,2,5,1,1,4,1,1,2,2,2,2,2,7047,713,299138.0,87672.0,8589.0,,,,3408.99
cbecs,building_survey,1327,1327,4,2,2000,2,4,2,40,3,1,1,2,2,2,2,2,858,1292,102727.0,30108.0,4316.0,,,,3075.23
cbecs,building_survey,1328,1328,2,25,20000,1,6,2,78,12,1,1,1,2,2,2,2,8048,1054,890419.0,260967.0,22703.0,357177.0,3441.0,3007.0,1489.41
cbecs,building_survey,1329,1329,3,2,600000,8,9,1,60,1901,1,1,1,1,2,2,2,4709,1715,17427175.0,5107613.0,209637.0,2702133.0,26032.0,12523.0,6.52
cbecs,building_survey,1330,1330,3,16,120000,2,8,1,168,20,1,1,1,1,2,2,2,3242,2344,14961470.0,4384956.0,221865.0,21222054.0,204451.0,112596.0,76.07
cbecs,building_survey,1331,1331,4,18,240000,995,2,1,168,200,1,1,1,1,2,1,2,2109,73,10695111.0,3134558.0,507107.0,2568934.0,24749.0,18520.0,9.11
cbecs,building_survey,1332,1332,3,26,2000,1,8,1,45,2,1,1,2,2,2,2,2,1002,3495,73314.0,21487.0,1784.0,,,,6659.94
cbecs,building_survey,1333,1333,4,2,168000,4,2,55,80,150,1,1,1,2,2,2,2,7728,69,1064298.0,311928.0,26993.0,5687227.0,54790.0,24829.0,284.4
cbecs,building_survey,1334,1334,4,4,355000,3,2,6,60,325,1,1,1,1,2,2,2,6325,753,20796296.0,6095046.0,439800.0,14488926.0,139585.0,64194.0,7.84
cbecs,building_survey,1335,1335,3,2,35000,3,4,24,45,60,1,1,1,2,2,2,2,2764,2431,1436068.0,420887.0,54562.0,624017.0,6012.0,7551.0,580.45
cbecs,building_survey,1336,1336,1,12,1600,2,2,1,70,3,1,1,2,1,2,2,2,5568,875,40981.0,12011.0,2377.0,,,,2934.43
cbecs,building_survey,1337,1337,2,2,240000,4,5,1,168,950,1,1,1,1,1,2,2,9667,721,23958912.0,7021955.0,481286.0,4542731.0,43764.0,22959.0,48.85
cbecs,building_survey,1338,1338,3,4,142000,4,7,1,70,80,1,1,2,2,2,1,2,4477,1704,8361283.0,2450552.0,191861.0,,,,97.52
cbecs,building_survey,1339,1339,2,8,186000,4,8,3,80,400,1,1,2,2,2,1,2,6111,824,13056890.0,3826756.0,334263.0,,,,52.84
cbecs,building_survey,1340,1340,3,12,6000,2,3,1,15,15,1,1,1,2,2,2,2,5143,1468,84474.0,24758.0,5476.0,6952.0,67.0,465.0,111.04
cbecs,building_survey,1341,1341,1,26,17000,1,4,1,45,4,1,1,2,1,2,2,2,7839,753,66500.0,19490.0,2775.0,,,,2990.63
cbecs,building_survey,1342,1342,2,13,2300,1,7,1,14,0,1,1,2,2,1,2,2,6872,1235,31000.0,9086.0,1204.0,,,,1472.45
cbecs,building_survey,1343,1343,2,5,225000,1,8,1,168,60,1,1,1,2,2,2,2,7664,916,19031644.0,5577856.0,482662.0,7403479.0,71324.0,50667.0,14.9
cbecs,building_survey,1344,1344,4,8,40500,2,8,4,48,92,1,1,1,2,2,2,2,7382,471,4411094.0,1292818.0,100810.0,1418526.0,13666.0,10135.0,126.08
cbecs,building_survey,1345,1345,3,2,475000,994,8,11,56,350,1,1,2,1,2,2,2,4481,1305,17703226.0,5188519.0,558226.0,,,,14.9
cbecs,building_survey,1346,1346,1,1,46000,3,2,0,0,0,1,1,2,2,2,2,2,4897,1117,706891.0,207178.0,32874.0,,,,14.73
cbecs,building_survey,1347,1347,4,5,10500,1,6,1,168,1,1,1,2,2,2,2,2,3404,1949,80304.0,23536.0,2643.0,,,,3356.48
cbecs,building_survey,1348,1348,4,7,13250,1,8,1,168,7,1,1,1,1,2,2,2,5411,1190,371338.0,108833.0,8662.0,862662.0,8311.0,6766.0,1693.56
cbecs,building_survey,1349,1349,1,2,49000,6,2,13,168,180,1,1,1,2,2,2,2,6410,784,6769515.0,1984031.0,181825.0,1222534.0,11778.0,7830.0,875.66
cbecs,building_survey,1350,1350,2,7,4800,1,6,2,168,4,1,1,2,2,1,2,2,7135,573,218904.0,64157.0,4589.0,,,,4468.96
cbecs,building_survey,1351,1351,2,6,49000,1,5,2,168,30,1,1,1,2,2,2,2,6638,1128,9936248.0,2912148.0,295319.0,3530116.0,34009.0,30108.0,611.8
cbecs,building_survey,1352,1352,4,14,1200,1,7,1,25,4,1,1,2,2,2,2,2,1862,1643,59533.0,17448.0,2682.0,,,,4384.99
cbecs,building_survey,1353,1353,2,2,33500,1,5,1,40,35,1,1,1,2,2,2,2,5783,1183,767015.0,224799.0,27049.0,1539621.0,14833.0,4265.0,611.8
cbecs,building_survey,1354,1354,3,13,25000,1,2,1,6,3,1,1,2,2,2,2,2,3699,2193,1147283.0,336249.0,20893.0,,,,2990.63
cbecs,building_survey,1355,1355,3,91,1000000,3,6,2,168,600,1,1,1,2,2,2,2,1559,3148,10616068.0,3111392.0,293007.0,2476387.0,23857.0,14690.0,14.9
cbecs,building_survey,1356,1356,3,16,400000,4,7,2,168,650,1,1,1,1,2,2,2,3329,2445,55411692.0,16240238.0,978696.0,55010192.0,529963.0,414800.0,10.07
cbecs,building_survey,1357,1357,2,14,78000,1,7,1,80,50,1,1,1,1,2,2,2,6510,905,1600779.0,469161.0,58844.0,2760690.0,26596.0,17474.0,330.8
cbecs,building_survey,1358,1358,1,23,225000,2,4,20,58,312,1,1,1,2,2,2,2,5074,1242,11727018.0,3436992.0,310043.0,16252398.0,156574.0,87773.0,175.02
cbecs,building_survey,1359,1359,3,5,63000,1,6,6,40,50,1,1,2,2,1,2,2,1976,3741,1629765.0,477657.0,40758.0,,,,310.59
cbecs,building_survey,1360,1360,4,13,11250,2,3,1,60,0,1,1,1,2,2,2,2,5364,895,183032.0,53644.0,5769.0,730131.0,7034.0,5633.0,603.25
cbecs,building_survey,1361,1361,2,18,134000,6,3,1,168,35,1,1,1,2,2,2,2,6538,902,3310969.0,970390.0,114114.0,7229955.0,69653.0,42774.0,137.69
cbecs,building_survey,1362,1362,4,2,215000,6,6,18,55,520,1,1,1,2,2,2,2,1108,1022,8042373.0,2357085.0,432281.0,5560483.0,53569.0,34745.0,140.37
cbecs,building_survey,1363,1363,2,25,205000,1,7,4,168,150,1,1,1,2,2,2,2,6518,725,15027546.0,4404322.0,373848.0,7502031.0,72274.0,42651.0,16.83
cbecs,building_survey,1364,1364,4,23,108000,1,6,8,65,56,1,1,1,2,2,2,2,6279,408,4821147.0,1412997.0,176547.0,7585730.0,73080.0,41322.0,395.28
cbecs,building_survey,1365,1365,3,15,8000,1,9,1,70,8,1,1,1,2,2,2,2,4662,1665,762885.0,223589.0,23825.0,1528212.0,14723.0,11372.0,1218.03
cbecs,building_survey,1366,1366,4,26,7800,2,9,1,48,7,1,1,2,2,2,2,2,5140,824,321013.0,94084.0,3188.0,,,,2934.43
cbecs,building_survey,1367,1367,4,2,4900,1,6,1,50,8,1,1,1,2,2,2,2,2046,1179,70590.0,20689.0,5076.0,78101.0,752.0,1767.0,3075.23
cbecs,building_survey,1368,1368,3,12,1200,1,5,1,12,0,1,1,2,2,1,2,2,1324,3230,13418.0,3933.0,540.0,,,,2990.63
cbecs,building_survey,1369,1369,2,14,600000,3,7,1,112,350,1,1,1,2,2,2,2,7108,580,22197504.0,6505716.0,562077.0,6364024.0,61310.0,22667.0,10.55
cbecs,building_survey,1370,1370,3,14,325000,3,8,1,45,100,1,1,1,2,2,2,2,2132,3136,8357199.0,2449355.0,147699.0,2912187.0,28056.0,19527.0,9.01
cbecs,building_survey,1371,1371,2,13,48000,2,9,1,60,30,1,1,1,2,2,2,2,5710,1224,1694591.0,496656.0,49088.0,1553221.0,14964.0,9204.0,1531.55
cbecs,building_survey,1372,1372,3,13,800000,7,5,2,56,150,1,1,1,1,2,1,2,4311,1799,24892209.0,7295489.0,621748.0,12304081.0,118536.0,64507.0,6.52
cbecs,building_survey,1373,1373,3,18,71000,2,8,1,168,20,1,1,1,2,2,2,2,2962,2544,4295423.0,1258916.0,88646.0,1440038.0,13873.0,12290.0,99.04
cbecs,building_survey,1374,1374,4,5,114000,1,6,1,65,60,1,1,2,2,2,2,2,1119,1757,2406028.0,705166.0,123171.0,,,,52.14
cbecs,building_survey,1375,1375,2,4,275000,5,3,1,168,110,1,1,2,1,2,1,2,6839,1072,16477960.0,4829414.0,245336.0,,,,55.51
cbecs,building_survey,1376,1376,2,17,35000,1,4,1,168,15,1,1,1,1,2,2,2,8028,732,3051660.0,894390.0,80297.0,4099774.0,39497.0,23676.0,460.21
cbecs,building_survey,1377,1377,2,26,340000,1,5,10,40,2,1,1,2,2,2,2,2,7640,546,2132553.0,625016.0,65745.0,,,,233.37
cbecs,building_survey,1378,1378,3,1,2800,1,2,1,40,1,1,1,2,2,2,2,2,1260,3269,24593.0,7208.0,1383.0,,,,2990.63
cbecs,building_survey,1379,1379,2,6,24500,1,7,1,84,10,1,1,1,2,2,2,2,5613,1521,3986602.0,1168406.0,141209.0,2028426.0,19542.0,13812.0,1528.27
cbecs,building_survey,1380,1380,3,14,15000,2,8,3,68,17,1,1,1,2,2,2,2,1540,3065,852798.0,249941.0,15754.0,495456.0,4773.0,4012.0,504.63
cbecs,building_survey,1381,1381,1,14,128000,2,5,1,40,60,1,1,2,1,1,2,2,5030,1304,3976383.0,1165411.0,89265.0,,,,288.37
cbecs,building_survey,1382,1382,3,4,245000,2,9,1,168,450,1,1,1,2,2,2,2,2898,3352,22847600.0,6696249.0,284400.0,17045236.0,164212.0,81922.0,16.58
cbecs,building_survey,1383,1383,4,25,215000,1,7,5,168,150,1,1,1,2,2,2,2,4834,495,14517858.0,4254941.0,546502.0,3902021.0,37592.0,35459.0,15.08
cbecs,building_survey,1384,1384,3,12,1850,1,7,1,7,3,1,1,1,2,2,2,2,3224,2679,9490.0,2781.0,582.0,31849.0,307.0,389.0,2990.63
cbecs,building_survey,1385,1385,3,2,14750,2,6,1,72,52,1,1,1,2,2,2,2,2214,3300,650933.0,190778.0,13257.0,201426.0,1941.0,3779.0,690.18
cbecs,building_survey,1386,1386,3,13,9800,1,8,1,90,1,1,1,2,2,2,2,2,1540,3008,1632582.0,478482.0,47777.0,,,,621.37
cbecs,building_survey,1387,1387,2,25,36000,1,7,1,82,14,1,1,1,2,2,2,2,6394,1281,1433858.0,420240.0,51481.0,936863.0,9026.0,2112.0,1528.27
cbecs,building_survey,1388,1388,2,12,25000,2,5,1,90,15,1,1,1,2,2,2,2,5845,1662,1076396.0,315474.0,27763.0,574322.0,5533.0,4489.0,591.56
cbecs,building_survey,1389,1389,2,91,2400,1,7,1,168,0,1,1,2,2,2,2,2,7614,638,126506.0,37077.0,5359.0,,,,1265.79
cbecs,building_survey,1390,1390,3,1,2400,1,6,0,0,0,1,1,2,2,2,2,2,2784,3099,3915.0,1147.0,264.0,,,,2990.63
cbecs,building_survey,1391,1391,1,2,425000,994,7,1,84,1500,1,1,1,1,2,2,2,7417,689,17157585.0,5028601.0,389419.0,25349768.0,244217.0,134753.0,14.9
cbecs,building_survey,1392,1392,2,5,1800000,8,2,6,168,52,1,1,1,2,2,2,2,5929,1891,10404133.0,3049277.0,332778.0,5306380.0,51121.0,33546.0,27.6
cbecs,building_survey,1393,1393,3,12,8000,2,3,1,8,5,1,1,1,2,2,2,2,3293,2445,115595.0,33879.0,4392.0,269655.0,2598.0,2676.0,2990.63
cbecs,building_survey,1394,1394,4,13,198000,5,8,1,104,54,1,1,2,1,2,2,1,5152,1447,6804048.0,1994152.0,141366.0,,,,8.44
cbecs,building_survey,1395,1395,3,4,78000,4,8,1,70,60,1,1,1,2,2,1,2,4313,1520,9362117.0,2743880.0,207164.0,1091224.0,10513.0,9681.0,324.59
cbecs,building_survey,1396,1396,4,2,1000000,995,7,26,40,1600,1,1,2,1,2,2,2,680,1219,38298272.0,11224581.0,1877010.0,,,,9.11
cbecs,building_survey,1397,1397,4,2,9000,1,6,1,40,50,1,1,1,2,2,2,2,1878,880,211388.0,61954.0,15073.0,149681.0,1442.0,1844.0,1399.59
cbecs,building_survey,1398,1398,4,2,13500,4,6,4,60,70,1,1,1,2,2,2,2,5673,982,1794674.0,525989.0,41745.0,93726.0,903.0,456.0,611.8
cbecs,building_survey,1399,1399,1,5,39000,3,2,1,100,135,1,1,1,2,2,2,2,4897,1348,1760245.0,515898.0,92617.0,1639406.0,15794.0,12952.0,224.76
cbecs,building_survey,1400,1400,3,13,465000,7,5,1,168,50,1,1,1,2,2,2,2,4644,1711,15721320.0,4607655.0,656711.0,15125548.0,145718.0,147081.0,5.52
cbecs,building_survey,1401,1401,1,2,50000,1,8,1,40,35,1,1,1,2,2,2,2,7640,704,597251.0,175044.0,16544.0,1099744.0,10595.0,8796.0,117.32
cbecs,building_survey,1402,1402,1,16,295000,994,5,1,168,300,1,1,1,1,2,1,2,5251,1021,26225534.0,7686264.0,1140270.0,1326243.0,12777.0,14407.0,9.92
cbecs,building_survey,1403,1403,2,8,255000,4,7,2,168,300,1,1,1,1,2,1,2,6199,910,22534807.0,6604574.0,507240.0,6830875.0,65808.0,37164.0,8.85
cbecs,building_survey,1404,1404,4,2,485000,995,4,25,61,3000,1,1,1,1,2,2,2,969,1078,24483435.0,7175684.0,1297829.0,13099278.0,126197.0,85520.0,15.06
cbecs,building_survey,1405,1405,3,14,25000,1,6,1,50,19,1,1,2,2,2,2,2,1057,3293,532283.0,156003.0,16058.0,,,,1489.41
cbecs,building_survey,1406,1406,2,5,3600,1,8,1,112,0,2,2,2,2,2,2,2,5760,1550,,,,,,,10597.95
cbecs,building_survey,1407,1407,3,5,300000,1,8,3,168,175,1,1,2,2,1,2,2,4824,1508,9169561.0,2687445.0,233648.0,,,,32.47
cbecs,building_survey,1408,1408,4,6,2350,1,4,1,168,3,1,1,1,2,2,2,2,2028,1523,305454.0,89523.0,12103.0,229936.0,2215.0,2038.0,1265.79
cbecs,building_survey,1409,1409,3,6,3000,1,9,1,168,2,1,1,1,2,2,2,2,1736,3168,597640.0,175158.0,17169.0,30187.0,291.0,394.0,2990.63
cbecs,building_survey,1410,1410,3,15,1250,1,7,1,28,6,1,1,2,2,2,2,2,4644,1746,97801.0,28664.0,2596.0,,,,1500.65
cbecs,building_survey,1411,1411,1,18,14250,2,4,1,168,17,1,1,1,2,2,2,2,6347,737,350748.0,102798.0,9972.0,1485218.0,14308.0,10142.0,504.63
cbecs,building_survey,1412,1412,1,26,20000,3,3,1,54,30,1,1,1,2,2,2,2,4299,1080,469069.0,137476.0,16675.0,456470.0,4398.0,3804.0,1484.29
cbecs,building_survey,1413,1413,4,26,4500,1,7,1,168,4,1,1,2,2,2,2,2,7135,111,64652.0,18948.0,1350.0,,,,3075.23
cbecs,building_survey,1414,1414,3,5,900000,3,8,6,120,180,1,1,1,1,1,2,2,1752,2803,41651038.0,12207221.0,1475153.0,752313.0,7248.0,8024.0,32.47
cbecs,building_survey,1415,1415,2,8,25000,1,8,1,40,5,1,1,1,1,2,2,2,5994,1433,1868782.0,547709.0,46892.0,589700.0,5681.0,5401.0,1265.79
cbecs,building_survey,1416,1416,1,8,110000,2,3,1,72,220,1,1,1,2,2,1,2,4259,1457,5204233.0,1525273.0,137727.0,8687501.0,83695.0,79613.0,82.08
cbecs,building_survey,1417,1417,3,13,250000,6,8,3,106,70,1,1,1,1,2,2,1,1240,3629,1801209.0,527904.0,32157.0,7397453.0,71266.0,55396.0,58.26
cbecs,building_survey,1418,1418,3,2,2450,1,7,1,53,4,1,1,2,2,2,2,2,2452,2885,82404.0,24151.0,3217.0,,,,2990.63
cbecs,building_survey,1419,1419,2,13,1500,1,5,2,0,2,1,1,2,2,2,2,2,5316,1665,26419.0,7743.0,947.0,,,,8544.65
cbecs,building_survey,1420,1420,3,5,150000,1,9,1,80,12,1,1,1,2,2,2,2,3649,2353,1519853.0,445443.0,52124.0,1041381.0,10033.0,11084.0,48.1
cbecs,building_survey,1421,1421,3,4,265000,7,7,27,168,150,1,1,1,1,2,1,2,4456,1908,33296526.0,9758654.0,806617.0,10480.0,101.0,60.0,8.84
cbecs,building_survey,1422,1422,3,16,1700000,8,4,1,168,500,1,1,1,1,2,1,2,3079,2266,100115697.0,29342232.0,2403277.0,16991844.0,163698.0,88893.0,9.54
cbecs,building_survey,1423,1423,3,12,82000,2,8,1,60,20,1,1,1,2,2,2,2,2648,2267,2168701.0,635610.0,86166.0,666707.0,6423.0,8238.0,117.32
cbecs,building_survey,1424,1424,4,14,110000,2,3,1,50,75,1,1,1,2,2,2,2,2893,2287,2186329.0,640776.0,56877.0,1242403.0,11969.0,9208.0,97.52
cbecs,building_survey,1425,1425,4,18,500001,995,5,25,168,1800,1,1,1,1,2,1,2,1479,4954,47800668.0,14009574.0,1013505.0,51164479.0,492914.0,224991.0,14.67
