record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost,business_name,business_type,industry,state,city,employees,operating_hours,floor_area_sqm,energy_source,solar_capacity_kw,monthly_revenue,created_at,quarter,cost_per_kwh,energy_cost_per_employee,generator_dependency,revenue_energy_ratio,outage_severity,estimated_carbon_intensity,next_month_energy_cost
REC-000705,BIZ-0030,9,2024,784279.17,37023.49,11501.38,7.72,346.57,25.73,8255.57,43.81,37787.41,25.55,56.14,832804.04,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,3,100.87783641832121,39657.33523809524,0.02179005899122188,4.080244483444148,0.0691109320440505,0.005306720190126182,1097258.26
REC-000706,BIZ-0030,10,2024,1021532.11,57777.51,17948.64,10.4,350.04,34.67,10752.97,68.38,43409.53,26.77,55.22,1097258.26,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,4,102.04234365017294,52250.39333333333,0.02885362334923982,3.096849861034539,0.09011983052169167,0.006359173326067124,1228274.42
REC-000707,BIZ-0030,11,2024,1061670.91,127115.09,39488.42,19.91,305.94,66.36,11175.48,150.43,50698.83,26.15,86.13,1228274.42,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,4,109.90797889665589,58489.25809523809,0.061101733926653364,2.766518649798145,0.17824335213537468,0.013460719360600172,847451.75
REC-000708,BIZ-0030,12,2024,759649.15,66991.6,20811.0,13.71,338.99,45.72,7996.31,79.28,41594.95,26.0,73.86,847451.75,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,4,105.98035218744646,40354.84523809524,0.03887156223419337,4.009719833607046,0.11884276467988875,0.009914573096840917,920863.17
REC-000709,BIZ-0030,1,2025,841951.62,60207.91,18703.64,10.96,348.18,36.53,8862.65,71.25,40965.48,26.19,84.36,920863.17,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,1,103.90381770689355,43850.62714285714,0.030517346995600606,3.69006406239485,0.09495464115827507,0.008039356174507625,868136.11
REC-000710,BIZ-0030,2,2025,805474.8,47809.31,14852.0,8.54,319.01,28.47,8478.68,56.58,38697.58,28.17,73.78,868136.11,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,1,102.39047941424845,41339.81476190476,0.026072355365593037,3.9141835604557444,0.08193277310924368,0.00667320856548425,1226576.64
REC-000711,BIZ-0030,3,2025,1055408.43,130597.87,40570.34,16.99,328.08,56.63,11109.56,154.55,48556.26,29.21,71.11,1226576.64,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,1,110.40731046054029,58408.411428571424,0.04923638682006549,2.770347958037094,0.14720178836006345,0.01391144203730841,893956.73
REC-000712,BIZ-0030,4,2025,753094.55,107474.98,33387.2,18.41,310.92,61.38,7927.31,127.19,44779.79,29.19,76.19,893956.73,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,2,112.76924076389089,42569.3680952381,0.05590137551999513,3.8011281485626265,0.16486704270749397,0.016044534652990737,1058009.65
REC-000713,BIZ-0030,5,2025,904107.01,117424.59,36478.05,19.38,320.12,64.59,9516.92,138.96,47839.41,31.17,85.42,1058009.65,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,2,111.17143466583725,50381.4119047619,0.05708394698085419,3.21173260565251,0.16789269839619456,0.014601362625723448,1170571.42
REC-000714,BIZ-0030,6,2025,990386.19,137477.67,42707.56,17.59,313.65,58.65,10425.12,162.7,47953.24,31.2,58.98,1170571.42,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,2,112.28373582270514,55741.49619047619,0.05310348991667674,2.9028934347295103,0.15753424657534246,0.01560653498472919,1052058.39
REC-000715,BIZ-0030,7,2025,982580.58,53010.16,16467.65,8.23,357.27,27.44,10342.95,62.73,41275.94,30.28,75.92,1052058.39,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,3,101.71743941525385,50098.01857142857,0.022517099863201096,3.229900661692361,0.07132645369239168,0.0060650007976447715,951482.53
REC-000716,BIZ-0030,8,2025,843435.05,82438.03,25609.45,16.92,328.31,56.4,8878.26,97.56,45161.31,27.57,73.64,951482.53,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,3,107.16993307247141,45308.69190476191,0.049010804391275385,3.5713152715478653,0.14660393543188377,0.010988639665880477,1277488.71
REC-000717,BIZ-0030,9,2025,1123411.83,117557.53,36519.35,17.66,313.42,58.88,11825.39,139.12,50102.42,27.17,87.91,1277488.71,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,3,108.02930896993672,60832.79571428571,0.05334058233659538,2.6599406033106936,0.15815202793446145,0.011764516857372146,1066887.2
REC-000718,BIZ-0030,10,2025,996609.97,53620.1,16657.13,9.5,353.05,31.66,10490.63,63.46,42384.66,24.85,69.25,1066887.2,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,4,101.69905906508951,50804.15238095238,0.026203282305888843,3.1850078340053196,0.08229575524420993,0.006049207721557238,1025816.04
REC-000719,BIZ-0030,11,2025,940283.38,65259.68,20272.98,11.04,335.48,36.82,9897.72,77.23,42577.75,25.44,79.6,1025816.04,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,4,103.6416508044277,48848.38285714286,0.03185963292162068,3.312527741328747,0.09889873757722267,0.007802807111132666,1107301.04
REC-000720,BIZ-0030,12,2025,1014467.74,70829.92,22003.38,13.99,338.07,46.64,10678.61,83.82,45812.63,25.68,78.03,1107301.04,Bakery SME 030,Bakery,Food Production,Abuja,Abuja,21,12.41,294.26,Grid,0.0,3398044.09,2024-01-01,4,103.69336833164616,52728.62095238095,0.03973754473669261,3.068762664577647,0.12123417639260743,0.007849336196377617,
REC-000721,BIZ-0031,1,2024,552341.95,168290.9,41610.39,22.7,273.65,64.87,13594.93,184.94,41363.14,26.5,78.28,762243.24,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,1,56.068198953580485,10441.688219178082,0.07659861650075925,14.133797237742641,0.19162826420890938,0.013603600754104654,594678.28
REC-000722,BIZ-0031,2,2024,423987.09,136853.73,33837.46,17.78,265.87,50.81,12243.82,150.39,37576.6,27.38,68.52,594678.28,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,1,48.56966861649388,8146.277808219178,0.06268288383571304,18.11633577738874,0.16044587596311735,0.012282931307386093,478432.98
REC-000723,BIZ-0031,3,2024,398219.12,64312.43,15901.43,10.0,309.95,28.57,11972.58,70.67,33078.18,28.32,73.23,478432.98,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,1,39.96072525721273,6553.876438356164,0.03125488357555868,22.51807849868544,0.08439678600968924,0.00590265423158584,453929.03
REC-000724,BIZ-0031,4,2024,312963.65,113020.7,27944.68,12.51,291.86,35.74,11075.15,124.2,33739.54,30.54,84.63,453929.03,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,2,40.986264745849944,6218.205890410959,0.04110129119164175,23.733647085756996,0.1090964590964591,0.011214295065981048,660111.71
REC-000725,BIZ-0031,5,2024,503503.39,125562.62,31045.7,21.56,276.93,61.59,13080.84,137.98,40320.67,31.23,79.94,660111.71,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,2,50.464015307885425,9042.62616438356,0.07223022546818988,16.320557924960916,0.1819390287132223,0.01054825225291342,733500.68
REC-000726,BIZ-0031,6,2024,644042.34,71724.31,17734.03,8.35,303.74,23.86,14560.19,78.82,34241.52,30.61,64.99,733500.68,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,2,50.377136562091565,10047.954520547946,0.02675510269473549,14.687636554065634,0.07283272283272282,0.005413390896684727,420814.34
REC-000727,BIZ-0031,7,2024,267284.2,123094.65,30435.49,20.11,281.06,57.46,10594.32,135.27,37536.51,28.63,79.87,420814.34,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,3,39.72075036434618,5764.58,0.06677291894943055,25.601293435009843,0.1697388632872504,0.012768162562580706,114433.76
REC-000728,BIZ-0031,8,2024,0.0,91748.65,22685.11,14.42,297.32,41.2,6689.39,100.82,31283.19,27.62,38.58,114433.76,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,3,17.106755623457445,1567.5857534246575,0.0462564957977802,94.14521903326431,0.12170625073850881,0.015071628354752823,675021.89
REC-000729,BIZ-0031,9,2024,497899.81,142009.77,35112.31,18.82,273.83,53.77,13021.85,156.05,38767.43,27.33,66.78,675021.89,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,3,51.83763366956308,9246.875205479453,0.0643089014180762,15.960062272943475,0.16413308913308913,0.011983704312367291,847931.79
REC-000730,BIZ-0031,10,2024,703530.34,115775.61,28625.84,17.53,288.45,50.07,15186.38,127.23,39787.91,26.13,91.75,847931.79,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,4,55.835017298395016,11615.50397260274,0.05729132623047258,12.705492973674215,0.1479085430698334,0.008377901777777193,385741.7
REC-000731,BIZ-0031,11,2024,329782.87,44865.67,11093.16,7.95,304.9,22.7,11252.2,49.3,31372.46,26.47,76.86,385741.7,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,4,34.28144718366186,5284.132876712329,0.02541153907623462,27.92902971081426,0.06929181929181928,0.0043813654218730555,134132.28
REC-000732,BIZ-0031,12,2024,0.0,107542.18,26590.1,21.89,275.99,62.53,7185.49,118.18,35785.99,26.31,30.91,134132.28,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,4,18.66710273064189,1837.428493150685,0.07348596750369277,80.31915509078054,0.18471582181259602,0.016447034231485955,897853.97
REC-000733,BIZ-0031,1,2025,816620.44,65129.97,16103.56,12.67,302.31,36.21,16376.8,71.57,38071.84,27.13,81.22,897853.97,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,1,54.82475025646036,12299.369452054794,0.04022477617626516,11.999046348260844,0.10696561503013116,0.004370206633774608,667533.71
REC-000734,BIZ-0031,2,2025,462548.91,164349.05,40635.75,22.43,241.67,64.09,12649.74,180.6,40457.24,27.5,88.27,667533.71,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,1,52.77054785315745,9144.297397260274,0.08492995077622113,16.139097155108466,0.209608843537415,0.014276973281664287,657857.82
REC-000735,BIZ-0031,3,2025,554929.55,82523.99,20404.28,16.4,291.65,46.87,13622.16,90.69,37920.17,29.75,88.92,657857.82,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,1,48.293209006501165,9011.75095890411,0.05323811069631554,16.376473870904203,0.13845563039111425,0.00665753448792262,724512.39
REC-000736,BIZ-0031,4,2025,616173.22,86862.24,21476.93,18.22,275.54,52.06,14266.83,95.45,39435.23,29.44,90.94,724512.39,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,2,50.78299734418928,9924.827260273973,0.06202342047930283,14.86985115603061,0.1589133089133089,0.006690343965688243,612601.88
REC-000737,BIZ-0031,5,2025,503999.64,87073.16,21529.08,18.72,285.02,53.5,13086.06,95.68,38767.13,31.51,69.76,612601.88,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,2,46.813317377423,8391.806575342465,0.06163165865542898,17.586285239607818,0.15804088384733547,0.007311597226361488,647512.72
REC-000738,BIZ-0031,6,2025,367574.76,224443.65,55494.31,22.69,262.78,64.82,11650.01,246.64,39797.81,30.61,71.37,647512.72,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,2,55.580443278589456,8870.037260273972,0.07948295792902933,16.63811546435721,0.19786324786324783,0.021170797278285598,453040.17
REC-000739,BIZ-0031,7,2025,289516.73,131106.9,32416.54,13.1,301.1,37.42,10828.34,144.07,33866.54,28.71,61.98,453040.17,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,3,41.83837688879366,6206.029726027397,0.04169318905155951,23.78021224916987,0.11053999763677184,0.013304901767029849,258571.41
REC-000740,BIZ-0031,8,2025,174120.94,67709.19,16741.28,10.55,308.37,30.15,9613.65,74.41,31495.03,29.18,40.6,258571.41,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,3,26.896278728682656,3542.074109589041,0.03308039633763953,41.66505260577726,0.08906416164480681,0.007740036302548979,770644.22
REC-000741,BIZ-0031,9,2025,614190.17,125438.93,31015.12,15.2,284.17,43.43,14245.96,137.84,37757.49,26.49,64.39,770644.22,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,3,54.09563272675201,10556.7701369863,0.050773290576878106,13.979721277868016,0.13257020757020757,0.009675725609225354,600308.02
REC-000742,BIZ-0031,10,2025,462841.77,110215.23,27251.02,16.02,292.74,45.78,12652.82,121.12,36934.99,26.73,81.97,600308.02,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,4,47.44460286323523,8223.397534246576,0.05188495919160513,17.946439229647474,0.13523573200992556,0.009572569593181599,568240.14
REC-000743,BIZ-0031,11,2025,476412.05,73624.28,18203.81,9.08,301.67,25.93,12795.66,80.91,33228.01,25.05,79.37,568240.14,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,4,44.40881830245568,7784.111506849315,0.02921962992759453,18.959222768036064,0.07915140415140415,0.006323237722790384,95091.16
REC-000744,BIZ-0031,12,2025,0.0,76240.49,18850.67,9.18,312.31,26.21,6210.58,83.78,28014.84,26.03,36.85,95091.16,School SME 031,School,Education,Rivers,Port Harcourt,73,10.92,999.02,Hybrid,64.84,10773391.4,2024-01-01,4,15.311156123904693,1302.6186301369864,0.02855454290957728,113.29540411537728,0.07742526290913389,0.013489883392533387,
REC-000745,BIZ-0032,1,2024,719854.05,186617.2,46141.62,21.32,259.01,60.91,13331.41,205.07,40389.36,27.71,89.11,952612.87,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,1,71.4562728173539,24425.971025641025,0.07605322298719366,12.439150124016276,0.1903913478369592,0.015382468921141874,559135.72
REC-000746,BIZ-0032,2,2024,484066.61,60187.57,14881.54,8.07,276.23,23.05,10849.44,66.14,31116.99,28.37,78.08,559135.72,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,1,51.535906000678374,14336.813333333334,0.028385508265916286,21.1928769279845,0.0770181769580326,0.006096167175448686,998397.82
REC-000747,BIZ-0032,3,2024,943800.15,43774.34,10823.33,9.29,293.37,26.55,15688.74,48.1,35661.58,29.78,65.89,998397.82,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,1,63.63785874455182,25599.944102564103,0.030694508689618708,11.868710310284932,0.08298949737434358,0.0030658931182491393,1279838.69
REC-000748,BIZ-0032,4,2024,1153197.41,101536.18,25105.1,11.78,275.95,33.65,17892.92,111.58,38792.09,29.73,91.13,1279838.69,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,2,71.52765954355131,32816.37666666666,0.040941160115385955,9.258740646448187,0.10868863049095606,0.00623598607717466,1018039.17
REC-000749,BIZ-0032,5,2024,952710.22,52378.28,12950.67,9.39,293.08,26.84,15782.53,57.56,35792.35,31.27,80.38,1018039.17,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,2,64.50418088861545,26103.568461538463,0.031044401097629522,11.639723548161708,0.08389597399349837,0.0036470705267152986,1180967.7
REC-000750,BIZ-0032,6,2024,1017155.93,131338.07,32473.7,16.72,261.84,47.76,16460.9,144.33,40363.02,29.28,60.84,1180967.7,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,2,71.74381109173859,30281.223076923077,0.06002297530155084,10.033885346737257,0.15426356589147286,0.008768050349616363,596659.83
REC-000751,BIZ-0032,7,2024,550592.41,36935.11,9132.31,7.41,298.75,21.17,11549.71,40.59,31315.72,29.52,79.08,596659.83,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,3,51.66015683510668,15298.97,0.024203031094852362,19.860050742816053,0.06617279319829958,0.0035143739539780657,451764.64
REC-000752,BIZ-0032,8,2024,306516.77,116454.24,28793.63,14.38,278.83,41.09,8980.49,127.97,33095.06,28.67,28.93,451764.64,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,3,50.305121435467335,11583.708717948719,0.049043347771222,26.229796338199463,0.12843835958989747,0.01424977924367156,759281.39
REC-000753,BIZ-0032,9,2024,690155.51,55422.51,13703.37,9.58,282.23,27.37,13018.79,60.9,33683.84,25.99,72.4,759281.39,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,3,58.32196310102552,19468.753589743592,0.03282958089167609,15.606459813271599,0.08840439276485788,0.0046778540862860525,1260205.83
REC-000754,BIZ-0032,10,2024,1102259.98,126635.0,31310.85,21.97,257.16,62.76,17356.74,139.16,43966.48,25.62,91.0,1260205.83,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,4,72.60613629057069,32312.97,0.07870884534088059,9.402983399941895,0.1961740435108777,0.00801763464798113,597441.36
REC-000755,BIZ-0032,11,2024,478245.82,95566.47,23629.07,9.79,281.63,27.97,10788.17,105.02,32014.47,25.91,66.49,597441.36,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,4,55.37930529459584,15319.00923076923,0.033594125317411294,19.834071246758008,0.0903423772609819,0.00973473721678468,498981.75
REC-000756,BIZ-0032,12,2024,256954.78,194048.06,47978.91,20.65,260.92,59.0,8458.79,213.24,36125.47,25.69,35.89,498981.75,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,4,58.98973139184209,12794.403846153846,0.0733387789892389,23.747751295513314,0.18442110527631908,0.02520927934137152,1048087.59
REC-000757,BIZ-0032,1,2025,836674.23,169503.22,41910.14,19.98,262.83,57.09,14561.1,186.27,40639.62,26.58,84.84,1048087.59,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,1,71.97859983105671,26874.040769230767,0.07064813832608464,11.306015463841147,0.17845086271567892,0.012792302779322992,985661.84
REC-000758,BIZ-0032,2,2025,830554.29,124359.36,30748.19,15.44,244.83,44.13,14496.68,136.66,38091.82,27.75,90.05,985661.84,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,1,67.99224650057806,25273.380512820513,0.05932301071963729,12.022068846654346,0.15272009966777408,0.009426986040941788,574111.55
REC-000759,BIZ-0032,3,2025,408689.22,132629.36,32792.97,14.2,279.36,40.56,10055.99,145.75,33852.69,29.74,61.23,574111.55,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,1,57.09149969321768,14720.808974358975,0.048371712767407,20.640055926413602,0.12678169542385598,0.014493848939786138,883195.66
REC-000760,BIZ-0032,4,2025,749521.56,107174.83,26499.27,22.5,245.33,64.27,13643.7,117.77,41287.39,31.07,67.86,883195.66,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,2,64.73285545709741,22646.042564102565,0.08400851286263673,13.416839593618473,0.20759043927648577,0.008631822746029302,1214984.19
REC-000761,BIZ-0032,5,2025,1128386.02,69431.13,17167.04,9.99,291.38,28.54,17631.75,76.3,37599.98,30.23,84.49,1214984.19,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,2,68.908882555617,31153.44076923077,0.03314862129608123,9.752961888335355,0.08920980245061265,0.004327420704127497,698787.45
REC-000762,BIZ-0032,6,2025,624889.25,59248.78,14649.42,9.62,282.11,27.49,12331.78,65.11,33157.62,31.09,84.76,698787.45,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,2,56.6655786918028,17917.62692307692,0.03297569670585815,16.957509039408194,0.08879198966408268,0.005279854165416509,1216713.77
REC-000763,BIZ-0032,7,2025,1072628.18,115522.37,28563.22,14.3,279.06,40.86,17044.82,126.95,39501.61,30.26,82.08,1216713.77,School SME 032,School,Education,Abuja,Abuja,39,10.32,1023.09,Hybrid,47.95,11849694.5,2024-01-01,3,71.38319853187068,31197.788974358973,0.04874556858467412,9.739097881665298,0.12771942985746434,0.007448010597941193,233713.94
